"dataworld_1466","Kaggle_895","1.0","Embraer","embraer","","embraer.com","","1969"
"dataworld_1459","Kaggle_6534898","1.0","Ametek","ametek","","ametekapt.com","",""
"dataworld_813","Kaggle_1460","1.0","Turkcell","turkcell","","turkcell.com.tr","","1994"
"dataworld_1403","Kaggle_4854441","1.0","Life Technologies","life technologies","","","",""
"dataworld_553","Kaggle_816512","1.0","Cencosud","cencosud","","","",""
"dataworld_1139","Kaggle_1955","0.95625","Regeneron Pharmaceuticals","regeneron pharmaceuticals, inc.","","regeneron.com","","1988"
"dataworld_1629","Kaggle_3097","1.0","Mashreq Bank","mashreq bank","","mashreqbank.com","","1967"
"dataworld_463","Kaggle_6993","1.0","LG Chem","lg chem","","lgchem.com","","1947"
"dataworld_275","Kaggle_700","1.0","Danske Bank","danske bank","","danskebank.com","","1871"
"dataworld_1272","Kaggle_105192","0.9097047747485056","Sekisui Chemical","sekisui chemical co.,ltd.","","sekisuichemical.com","",""
"dataworld_1196","Kaggle_10296","1.0","Fidelity National Financial","fidelity national financial","","fnf.com","","1986"
"dataworld_13","Kaggle_105","1.0","Chevron","chevron","","chevron.com","","1879"
"dataworld_455","Kaggle_143","1.0","Aon","aon","","aon.com","","1987"
"dataworld_1069","Kaggle_18898","1.0","Continental Resources","continental resources","","clr.com","","1967"
"dataworld_885","Kaggle_1105","1.0","Mylan","mylan","","mylan.com","","1961"
"dataworld_1620","Kaggle_12679","1.0","Bank Muscat","bank muscat","","bankmuscat.com","",""
"dataworld_60","Kaggle_5089958","1.0","Telefónica","telefónica","","","",""
"dataworld_654","Kaggle_3657122","1.0","Axis Bank","axis bank","","","",""
"dataworld_487","Kaggle_440","1.0","Sony","sony","","sony.net","","1946"
"dataworld_143","Kaggle_145","1.0","AstraZeneca","astrazeneca","","astrazeneca.com","","1999"
"dataworld_681","Kaggle_2324","1.0","Gap","gap","","","","1969"
"dataworld_1923","Kaggle_35904","0.95625","Interconexion Electrica","interconexión electrica s.a.","","isa.co","",""
"dataworld_1225","Kaggle_3174","1.0","DR Horton","dr horton","","drhorton.com","","1978"
"dataworld_1067","Kaggle_1634","0.99609375","T Rowe Price","t. rowe price","","troweprice.com","","1937"
"dataworld_1825","Kaggle_9035","1.0","Southwestern Energy","southwestern energy","","swn.com","","1929"
"dataworld_63","Kaggle_96187","1.0","Prudential","prudential","","","",""
"dataworld_43","Kaggle_10044","1.0","BHP Billiton","bhp billiton","","bhpbilliton.com","","1851"
"dataworld_1901","Kaggle_9022","1.0","Omron","omron","","omron.eu","","1933"
"dataworld_784","Kaggle_488","1.0","DaVita","davita","","davita.com","","1999"
"dataworld_1364","Kaggle_12874","1.0","Rexam","rexam","","rexam.com","","1923"
"dataworld_284","Kaggle_7478","1.0","CNP Assurances","cnp assurances","","cnp.fr","","1959"
"dataworld_1909","Kaggle_95407","1.0","Reliance Infrastructure","reliance infrastructure","","","",""
"dataworld_370","Kaggle_1538","1.0","NTPC","ntpc","","ntpc.co.in","","1975"
"dataworld_421","Kaggle_90449","1.0","Hewlett-Packard","hewlett packard","","","",""
"dataworld_772","Kaggle_113617","0.9064814814814816","Citic Securities","citic securities international","","citics.com.hk","",""
"dataworld_739","Kaggle_7180","1.0","First Gulf Bank","first gulf bank","","fgb.ae","","1979"
"dataworld_144","Kaggle_58335","1.0","AIA Group","aia group","","aia.com.hk","","1919"
"dataworld_35","Kaggle_490","0.92578125","Daimler","daimler ag","","daimler.com","","1886"
"dataworld_1285","Kaggle_3228","1.0","Joy Global","joy global","","joyglobal.com","","1884"
"dataworld_239","Kaggle_43468","0.9162246684956563","Sumitomo Mitsui Trust","sumitomo mitsui trust bank limited","","smtb.jp","","1925"
"dataworld_1326","Kaggle_8175","1.0","Korean Air","korean air","","","",""
"dataworld_1293","Kaggle_16679","1.0","GF Securities","gf securities","","gf.com.cn","","1991"
"dataworld_1606","Kaggle_6147281","1.0","Manpower","manpower","","","",""
