"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorJaccardNgram record1Value","[0] CompanyNameComparatorJaccardNgram record2Value","[0] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[0] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[0] CompanyNameComparatorJaccardNgram similarity","[0] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[1] CompanyNameComparatorJaccardNgram record1Value","[1] CompanyNameComparatorJaccardNgram record2Value","[1] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[1] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[1] CompanyNameComparatorJaccardNgram similarity","[1] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[2] CompanyNameComparatorJaccardNgram record1Value","[2] CompanyNameComparatorJaccardNgram record2Value","[2] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[2] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[2] CompanyNameComparatorJaccardNgram similarity","[2] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[3] CompanyNameComparatorJaccardNgram record1Value","[3] CompanyNameComparatorJaccardNgram record2Value","[3] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[3] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[3] CompanyNameComparatorJaccardNgram similarity","[3] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[4] CompanyNameComparatorLevenshtein record1Value","[4] CompanyNameComparatorLevenshtein record2Value","[4] CompanyNameComparatorLevenshtein record1PreprocessedValue","[4] CompanyNameComparatorLevenshtein record2PreprocessedValue","[4] CompanyNameComparatorLevenshtein similarity","[4] CompanyNameComparatorLevenshtein postproccesedSimilarity","[5] CompanyNameComparatorLevenshtein record1Value","[5] CompanyNameComparatorLevenshtein record2Value","[5] CompanyNameComparatorLevenshtein record1PreprocessedValue","[5] CompanyNameComparatorLevenshtein record2PreprocessedValue","[5] CompanyNameComparatorLevenshtein similarity","[5] CompanyNameComparatorLevenshtein postproccesedSimilarity","[6] CompanyNameComparatorJaccardToken record1Value","[6] CompanyNameComparatorJaccardToken record2Value","[6] CompanyNameComparatorJaccardToken record1PreprocessedValue","[6] CompanyNameComparatorJaccardToken record2PreprocessedValue","[6] CompanyNameComparatorJaccardToken similarity","[6] CompanyNameComparatorJaccardToken postproccesedSimilarity"
"WekaMatchingRule","dbpedia_4603","Forbes850","0.00934537080381876",,"Viacom (2005–2019)","AMP","viacom2005–2019","amp","0.0","0.0","Viacom (2005–2019)","AMP","viacom2005–2019","amp","0.0","0.0","Viacom (2005–2019)","AMP","viacom2005–2019","amp","0.0","0.0","Viacom (2005–2019)","AMP","viacom2005–2019","amp","0.0","0.0","Viacom (2005–2019)","AMP","viacom2005–2019","amp","0.1333333333333333","0.0","Viacom (2005–2019)","AMP","viacom2005–2019","amp","0.1333333333333333","0.0","Viacom (2005–2019)","AMP","Viacom (2005–2019)","AMP","0.0","0.0"
"WekaMatchingRule","dbpedia_365","Forbes843","0.00934537080381876","0","Atari SA","American Financial Group","atari","american","0.0","0.0","Atari SA","American Financial Group","atarisa","americanfinancialgroup","0.0","0.0","Atari SA","American Financial Group","atari","american","0.0","0.0","Atari SA","American Financial Group","atarisa","americanfinancialgroup","0.0","0.0","Atari SA","American Financial Group","atari","american","0.375","0.0","Atari SA","American Financial Group","atarisa","americanfinancialgroup","0.18181818181818177","0.0","Atari SA","American Financial Group","Atari SA","American Financial Group","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes857","0.00934537080381876",,"Viacom (2005–2019)","Ameren","viacom2005–2019","ameren","0.0","0.0","Viacom (2005–2019)","Ameren","viacom2005–2019","ameren","0.0","0.0","Viacom (2005–2019)","Ameren","viacom2005–2019","ameren","0.0","0.0","Viacom (2005–2019)","Ameren","viacom2005–2019","ameren","0.0","0.0","Viacom (2005–2019)","Ameren","viacom2005–2019","ameren","0.1333333333333333","0.0","Viacom (2005–2019)","Ameren","viacom2005–2019","ameren","0.1333333333333333","0.0","Viacom (2005–2019)","Ameren","Viacom (2005–2019)","Ameren","0.0","0.0"
"WekaMatchingRule","dbpedia_3763","Forbes350","0.8889371651286804","1","Saudi Telecom Company","Saudi Telecom","sauditelecomcompany","sauditelecom","0.6470588235294118","0.6470588235294118","Saudi Telecom Company","Saudi Telecom","sauditelecomcompany","sauditelecom","0.6470588235294118","0.6470588235294118","Saudi Telecom Company","Saudi Telecom","sauditelecomcompany","sauditelecom","0.5882352941176471","0.5882352941176471","Saudi Telecom Company","Saudi Telecom","sauditelecomcompany","sauditelecom","0.5882352941176471","0.5882352941176471","Saudi Telecom Company","Saudi Telecom","sauditelecomcompany","sauditelecom","0.631578947368421","0.631578947368421","Saudi Telecom Company","Saudi Telecom","sauditelecomcompany","sauditelecom","0.631578947368421","0.631578947368421","Saudi Telecom Company","Saudi Telecom","Saudi Telecom Company","Saudi Telecom","0.6666666666666666","0.6666666666666666"
"WekaMatchingRule","dbpedia_3835","Forbes1694",,"0","Sharp Corporation","Snap","sharp","snap","0.0","0.0","Sharp Corporation","Snap","sharpcorporation","snap","0.0","0.0","Sharp Corporation","Snap","sharp","snap","0.0","0.0","Sharp Corporation","Snap","sharpcorporation","snap","0.0","0.0","Sharp Corporation","Snap","sharp","snap","0.6","0.6","Sharp Corporation","Snap","sharpcorporation","snap","0.1875","0.0","Sharp Corporation","Snap","Sharp Corporation","Snap","0.0","0.0"
"WekaMatchingRule","dbpedia_4432","Forbes1427","0.00934537080381876","0","Transocean","Transurban Group","transocean","transurban","0.2857142857142857","0.0","Transocean","Transurban Group","transocean","transurbangroup","0.21052631578947367","0.0","Transocean","Transurban Group","transocean","transurban","0.23076923076923078","0.0","Transocean","Transurban Group","transocean","transurbangroup","0.16666666666666666","0.0","Transocean","Transurban Group","transocean","transurban","0.7","0.7","Transocean","Transurban Group","transocean","transurbangroup","0.4666666666666667","0.0","Transocean","Transurban Group","Transocean","Transurban Group","0.0","0.0"
"WekaMatchingRule","dbpedia_2359","Forbes1292","0.00934537080381876","0","KT Corporation","KT&G","kt","ktg","0.5","0.0","KT Corporation","KT&G","ktcorporation","ktg","0.07692307692307693","0.0","KT Corporation","KT&G","kt","ktg","0.0","0.0","KT Corporation","KT&G","ktcorporation","ktg","0.0","0.0","KT Corporation","KT&G","kt","ktg","0.6666666666666667","0.6666666666666667","KT Corporation","KT&G","ktcorporation","ktg","0.15384615384615385","0.0","KT Corporation","KT&G","KT Corporation","KT&G","0.3333333333333333","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes1464","0.00934537080381876",,"Viacom (2005–2019)","AECOM Technology","viacom2005–2019","aecomtechnology","0.043478260869565216","0.0","Viacom (2005–2019)","AECOM Technology","viacom2005–2019","aecomtechnology","0.043478260869565216","0.0","Viacom (2005–2019)","AECOM Technology","viacom2005–2019","aecomtechnology","0.0","0.0","Viacom (2005–2019)","AECOM Technology","viacom2005–2019","aecomtechnology","0.0","0.0","Viacom (2005–2019)","AECOM Technology","viacom2005–2019","aecomtechnology","0.1333333333333333","0.0","Viacom (2005–2019)","AECOM Technology","viacom2005–2019","aecomtechnology","0.1333333333333333","0.0","Viacom (2005–2019)","AECOM Technology","Viacom (2005–2019)","AECOM Technology","0.0","0.0"
"WekaMatchingRule","dbpedia_3645","Forbes1694",,"0","SAP","Snap","sap","snap","0.0","0.0","SAP","Snap","sap","snap","0.0","0.0","SAP","Snap","sap","snap","0.0","0.0","SAP","Snap","sap","snap","0.0","0.0","SAP","Snap","sap","snap","0.75","0.75","SAP","Snap","sap","snap","0.75","0.75","SAP","Snap","SAP","Snap","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes1858","0.00934537080381876",,"G2000","Alawwal Bank","g2000","alawwal","0.0","0.0","G2000","Alawwal Bank","g2000","alawwalbank","0.0","0.0","G2000","Alawwal Bank","g2000","alawwal","0.0","0.0","G2000","Alawwal Bank","g2000","alawwalbank","0.0","0.0","G2000","Alawwal Bank","g2000","alawwal","0.0","0.0","G2000","Alawwal Bank","g2000","alawwalbank","0.0","0.0","G2000","Alawwal Bank","G2000","Alawwal Bank","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes1468","0.00934537080381876",,"Viacom (2005–2019)","Agile Property Holdings","viacom2005–2019","agileproperty","0.0","0.0","Viacom (2005–2019)","Agile Property Holdings","viacom2005–2019","agilepropertyholdings","0.0","0.0","Viacom (2005–2019)","Agile Property Holdings","viacom2005–2019","agileproperty","0.0","0.0","Viacom (2005–2019)","Agile Property Holdings","viacom2005–2019","agilepropertyholdings","0.0","0.0","Viacom (2005–2019)","Agile Property Holdings","viacom2005–2019","agileproperty","0.06666666666666665","0.0","Viacom (2005–2019)","Agile Property Holdings","viacom2005–2019","agilepropertyholdings","0.09523809523809523","0.0","Viacom (2005–2019)","Agile Property Holdings","Viacom (2005–2019)","Agile Property Holdings","0.0","0.0"
"WekaMatchingRule","dbpedia_2723","Forbes1778","0.00934537080381876","0","MasTec","Mattel","mastec","mattel","0.1111111111111111","0.0","MasTec","Mattel","mastec","mattel","0.1111111111111111","0.0","MasTec","Mattel","mastec","mattel","0.0","0.0","MasTec","Mattel","mastec","mattel","0.0","0.0","MasTec","Mattel","mastec","mattel","0.6666666666666667","0.6666666666666667","MasTec","Mattel","mastec","mattel","0.6666666666666667","0.6666666666666667","MasTec","Mattel","MasTec","Mattel","0.0","0.0"
"WekaMatchingRule","dbpedia_23","Forbes236",,"0","ABM Industries","ABB","abm","abb","0.3333333333333333","0.0","ABM Industries","ABB","abmindustries","abb","0.07692307692307693","0.0","ABM Industries","ABB","abm","abb","0.0","0.0","ABM Industries","ABB","abmindustries","abb","0.0","0.0","ABM Industries","ABB","abm","abb","0.6666666666666667","0.6666666666666667","ABM Industries","ABB","abmindustries","abb","0.15384615384615385","0.0","ABM Industries","ABB","ABM Industries","ABB","0.0","0.0"
"WekaMatchingRule","dbpedia_2701","Forbes1837","0.00934537080381876","0","MannKind Corporation","Makita","mannkind","makita","0.09090909090909091","0.0","MannKind Corporation","Makita","mannkindcorporation","makita","0.045454545454545456","0.0","MannKind Corporation","Makita","mannkind","makita","0.0","0.0","MannKind Corporation","Makita","mannkindcorporation","makita","0.0","0.0","MannKind Corporation","Makita","mannkind","makita","0.5","0.0","MannKind Corporation","Makita","mannkindcorporation","makita","0.26315789473684215","0.0","MannKind Corporation","Makita","MannKind Corporation","Makita","0.0","0.0"
"WekaMatchingRule","dbpedia_1082","Forbes1441","0.00934537080381876","0","Costco","Cosmo Energy Holdings","costco","cosmo","0.2857142857142857","0.0","Costco","Cosmo Energy Holdings","costco","cosmoenergyholdings","0.09523809523809523","0.0","Costco","Cosmo Energy Holdings","costco","cosmo","0.16666666666666666","0.0","Costco","Cosmo Energy Holdings","costco","cosmoenergyholdings","0.05","0.0","Costco","Cosmo Energy Holdings","costco","cosmo","0.6666666666666667","0.6666666666666667","Costco","Cosmo Energy Holdings","costco","cosmoenergyholdings","0.21052631578947367","0.0","Costco","Cosmo Energy Holdings","Costco","Cosmo Energy Holdings","0.0","0.0"
"WekaMatchingRule","dbpedia_3487","Forbes1787","0.00934537080381876","0","RE/MAX","Remgro","remax","remgro","0.2857142857142857","0.0","RE/MAX","Remgro","remax","remgro","0.2857142857142857","0.0","RE/MAX","Remgro","remax","remgro","0.16666666666666666","0.0","RE/MAX","Remgro","remax","remgro","0.16666666666666666","0.0","RE/MAX","Remgro","remax","remgro","0.5","0.0","RE/MAX","Remgro","remax","remgro","0.5","0.0","RE/MAX","Remgro","RE/MAX","Remgro","0.0","0.0"
"WekaMatchingRule","dbpedia_2153","Forbes906","0.04545296088015761","0","Infinera","Infineon Technologies","infinera","infineon","0.5555555555555556","0.5555555555555556","Infinera","Infineon Technologies","infinera","infineontechnologies","0.23809523809523808","0.0","Infinera","Infineon Technologies","infinera","infineon","0.5","0.0","Infinera","Infineon Technologies","infinera","infineontechnologies","0.2","0.0","Infinera","Infineon Technologies","infinera","infineon","0.75","0.75","Infinera","Infineon Technologies","infinera","infineontechnologies","0.30000000000000004","0.0","Infinera","Infineon Technologies","Infinera","Infineon Technologies","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes83","0.00934537080381876",,"Viacom (2005–2019)","Amazon.com","viacom2005–2019","amazoncom","0.058823529411764705","0.0","Viacom (2005–2019)","Amazon.com","viacom2005–2019","amazoncom","0.058823529411764705","0.0","Viacom (2005–2019)","Amazon.com","viacom2005–2019","amazoncom","0.0","0.0","Viacom (2005–2019)","Amazon.com","viacom2005–2019","amazoncom","0.0","0.0","Viacom (2005–2019)","Amazon.com","viacom2005–2019","amazoncom","0.1333333333333333","0.0","Viacom (2005–2019)","Amazon.com","viacom2005–2019","amazoncom","0.1333333333333333","0.0","Viacom (2005–2019)","Amazon.com","Viacom (2005–2019)","Amazon.com","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes860","0.00934537080381876",,"Viacom (2005–2019)","Assa Abloy","viacom2005–2019","assaabloy","0.0","0.0","Viacom (2005–2019)","Assa Abloy","viacom2005–2019","assaabloy","0.0","0.0","Viacom (2005–2019)","Assa Abloy","viacom2005–2019","assaabloy","0.0","0.0","Viacom (2005–2019)","Assa Abloy","viacom2005–2019","assaabloy","0.0","0.0","Viacom (2005–2019)","Assa Abloy","viacom2005–2019","assaabloy","0.06666666666666665","0.0","Viacom (2005–2019)","Assa Abloy","viacom2005–2019","assaabloy","0.06666666666666665","0.0","Viacom (2005–2019)","Assa Abloy","Viacom (2005–2019)","Assa Abloy","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes1459","0.00934537080381876",,"Viacom (2005–2019)","AVIC Capita","viacom2005–2019","aviccapita","0.0","0.0","Viacom (2005–2019)","AVIC Capita","viacom2005–2019","aviccapita","0.0","0.0","Viacom (2005–2019)","AVIC Capita","viacom2005–2019","aviccapita","0.0","0.0","Viacom (2005–2019)","AVIC Capita","viacom2005–2019","aviccapita","0.0","0.0","Viacom (2005–2019)","AVIC Capita","viacom2005–2019","aviccapita","0.1333333333333333","0.0","Viacom (2005–2019)","AVIC Capita","viacom2005–2019","aviccapita","0.1333333333333333","0.0","Viacom (2005–2019)","AVIC Capita","Viacom (2005–2019)","AVIC Capita","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes862","0.00934537080381876",,"Viacom (2005–2019)","Aena","viacom2005–2019","aena","0.0","0.0","Viacom (2005–2019)","Aena","viacom2005–2019","aena","0.0","0.0","Viacom (2005–2019)","Aena","viacom2005–2019","aena","0.0","0.0","Viacom (2005–2019)","Aena","viacom2005–2019","aena","0.0","0.0","Viacom (2005–2019)","Aena","viacom2005–2019","aena","0.06666666666666665","0.0","Viacom (2005–2019)","Aena","viacom2005–2019","aena","0.06666666666666665","0.0","Viacom (2005–2019)","Aena","Viacom (2005–2019)","Aena","0.0","0.0"
"WekaMatchingRule","dbpedia_3497","Forbes553","0.00934537080381876","0","RTL Group","RELX Group","rtl","relx","0.0","0.0","RTL Group","RELX Group","rtlgroup","relxgroup","0.25","0.0","RTL Group","RELX Group","rtl","relx","0.0","0.0","RTL Group","RELX Group","rtlgroup","relxgroup","0.18181818181818182","0.0","RTL Group","RELX Group","rtl","relx","0.5","0.0","RTL Group","RELX Group","rtlgroup","relxgroup","0.7777777777777778","0.7777777777777778","RTL Group","RELX Group","RTL Group","RELX Group","0.3333333333333333","0.0"
"WekaMatchingRule","dbpedia_1267","Forbes1329","0.9319690487139504","1","Digital Realty","Digital Realty Trust","digitalrealty","digitalrealtytrust","0.7058823529411765","0.7058823529411765","Digital Realty","Digital Realty Trust","digitalrealty","digitalrealtytrust","0.7058823529411765","0.7058823529411765","Digital Realty","Digital Realty Trust","digitalrealty","digitalrealtytrust","0.6875","0.6875","Digital Realty","Digital Realty Trust","digitalrealty","digitalrealtytrust","0.6875","0.6875","Digital Realty","Digital Realty Trust","digitalrealty","digitalrealtytrust","0.7222222222222222","0.7222222222222222","Digital Realty","Digital Realty Trust","digitalrealty","digitalrealtytrust","0.7222222222222222","0.7222222222222222","Digital Realty","Digital Realty Trust","Digital Realty","Digital Realty Trust","0.6666666666666666","0.6666666666666666"
"WekaMatchingRule","dbpedia_3616","Forbes668","0.00934537080381876","0","Rotork","Rogers Communications","rotork","rogers","0.1111111111111111","0.0","Rotork","Rogers Communications","rotork","rogerscommunications","0.043478260869565216","0.0","Rotork","Rogers Communications","rotork","rogers","0.0","0.0","Rotork","Rogers Communications","rotork","rogerscommunications","0.0","0.0","Rotork","Rogers Communications","rotork","rogers","0.5","0.0","Rotork","Rogers Communications","rotork","rogerscommunications","0.19999999999999996","0.0","Rotork","Rogers Communications","Rotork","Rogers Communications","0.0","0.0"
"WekaMatchingRule","dbpedia_2848","Forbes708","0.9972873126611694","1","Mitsubishi Heavy Industries","Mitsubishi Heavy Industries","mitsubishiheavy","mitsubishiheavy","1.0","1.0","Mitsubishi Heavy Industries","Mitsubishi Heavy Industries","mitsubishiheavyindustries","mitsubishiheavyindustries","1.0","1.0","Mitsubishi Heavy Industries","Mitsubishi Heavy Industries","mitsubishiheavy","mitsubishiheavy","1.0","1.0","Mitsubishi Heavy Industries","Mitsubishi Heavy Industries","mitsubishiheavyindustries","mitsubishiheavyindustries","1.0","1.0","Mitsubishi Heavy Industries","Mitsubishi Heavy Industries","mitsubishiheavy","mitsubishiheavy","1.0","1.0","Mitsubishi Heavy Industries","Mitsubishi Heavy Industries","mitsubishiheavyindustries","mitsubishiheavyindustries","1.0","1.0","Mitsubishi Heavy Industries","Mitsubishi Heavy Industries","Mitsubishi Heavy Industries","Mitsubishi Heavy Industries","1.0","1.0"
"WekaMatchingRule","dbpedia_3175","Forbes507","0.9972873126611694","1","Omnicom Group","Omnicom Group","omnicom","omnicom","1.0","1.0","Omnicom Group","Omnicom Group","omnicomgroup","omnicomgroup","1.0","1.0","Omnicom Group","Omnicom Group","omnicom","omnicom","1.0","1.0","Omnicom Group","Omnicom Group","omnicomgroup","omnicomgroup","1.0","1.0","Omnicom Group","Omnicom Group","omnicom","omnicom","1.0","1.0","Omnicom Group","Omnicom Group","omnicomgroup","omnicomgroup","1.0","1.0","Omnicom Group","Omnicom Group","Omnicom Group","Omnicom Group","1.0","1.0"
