"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorJaccardNgram record1Value","[0] CompanyNameComparatorJaccardNgram record2Value","[0] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[0] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[0] CompanyNameComparatorJaccardNgram similarity","[0] CompanyNameComparatorJaccardNgram postproccesedSimilarity"
"LinearCombinationMatchingRule","dataworld_930","Forbes315","0.0",,"Advanced Info Service","AmerisourceBergen","advancedinfoservice","amerisourcebergen","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1751","Forbes1357","0.0",,"Fuyo General Lease","Frontier Communications","fuyogenerallease","frontier","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_195","Forbes404","0.0",,"Schneider Electric","Sempra Energy","schneiderelectric","sempra","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1362","Forbes1576","0.0",,"Hellenic Telecom","Hankook Tire","hellenictelecom","hankooktire","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1269","Forbes1586","0.0",,"China Merchants Property","Concho Resources","chinamerchantsproperty","conchoresources","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1116","Forbes1563","0.0",,"Braskem","Bank Otkritie","braskem","otkritie","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_616","Forbes508","0.18181818181818182",,"China Resources Land","Chinatrust Financial","chinaresourcesland","chinatrust","0.18181818181818182","0.18181818181818182"
"LinearCombinationMatchingRule","dataworld_1081","Forbes13","0.06666666666666667",,"Experian","Exxon Mobil","experian","exxonmobil","0.06666666666666667","0.06666666666666667"
"LinearCombinationMatchingRule","dataworld_1851","Forbes543","0.0",,"Kesko","Kirin Holdings","kesko","kirin","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1006","Forbes9","0.0",,"Assurant","Apple","assurant","apple","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_168","Forbes785","0.0",,"Honeywell International","Huntington Bancshares","honeywell","huntingtonbancshares","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1269","Forbes1584","0.0",,"China Merchants Property","Canadian Utilities","chinamerchantsproperty","canadianutilities","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_215","Forbes1375","0.0",,"Marathon Petroleum","Mead Johnson Nutrition","marathonpetroleum","meadjohnsonnutrition","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_168","Forbes786","0.1",,"Honeywell International","Hong Kong Exchanges","honeywell","hongkongexchanges","0.1","0.1"
"LinearCombinationMatchingRule","dataworld_616","Forbes504","0.08695652173913043",,"China Resources Land","China Merchants Shekou Industrial Zone Holdings","chinaresourcesland","chinamerchantsshekouindustrialzone","0.08695652173913043","0.08695652173913043"
"LinearCombinationMatchingRule","dataworld_1073","Forbes1251","0.0",,"CMS Energy","Check Point Software","cms","checkpointsoftware","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_256","Forbes1642","0.0",,"Brookfield Asset Management","BPER Banca","brookfieldassetmanagement","bperbanca","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1204","Forbes1651","0.0",,"Bank of Nanjing","BorgWarner","nanjing","borgwarner","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_539","Forbes1314","0.0",,"Goldcorp","GKN","goldcorp","gkn","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1875","Forbes1805","0.0",,"Hikvision","Hologic","hikvision","hologic","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_219","Forbes1113","0.0",,"Southern Co","Shanghai Electric Group","southern","shanghaielectric","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_636","Forbes790","0.0",,"China Resources Power","CarMax","chinaresourcespower","carmax","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_975","Forbes843","0.0",,"Areva","American Financial Group","areva","american","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_106","Forbes1889","0.02702702702702703",,"Mitsubishi Corp","Mid-america Apartment Communities","mitsubishi","midamericaapartmentcommunities","0.02702702702702703","0.02702702702702703"
"LinearCombinationMatchingRule","dataworld_166","Forbes1408","0.0",,"Travelers Cos","Taylor Wimpey","travelerscos","taylorwimpey","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_166","Forbes1407","0.0",,"Travelers Cos","Targa Resources","travelerscos","targaresources","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_188","Forbes548","0.0",,"Christian Dior","CenturyLink","christiandior","centurylink","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_192","Forbes180","0.07692307692307693",,"Telstra","Travelers","telstra","travelers","0.07692307692307693","0.07692307692307693"
"LinearCombinationMatchingRule","dataworld_1707","Forbes1538","0.0",,"AOL","Alstom","aol","alstom","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_587","Forbes1707","0.07692307692307693",,"BanColombia","BayWa","bancolombia","baywa","0.07692307692307693","0.07692307692307693"
"LinearCombinationMatchingRule","dataworld_1262","Forbes7","0.0",,"Bank Leumi","Bank of America","leumi","america","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_543","Forbes792","0.0",,"Sumitomo Realty","Sime Darby","sumitomorealty","simedarby","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1704","Forbes521","0.0",,"People's United Financial","Praxair","peoplesunited","praxair","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1262","Forbes8","0.0",,"Bank Leumi","Bank of China","leumi","china","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1396","Forbes1587","0.06666666666666667",,"Hengan International Group","Hero Motocorp","hengan","heromotocorp","0.06666666666666667","0.06666666666666667"
"LinearCombinationMatchingRule","dataworld_1687","Forbes1641","0.0",,"Terumo","Tsinghua Tongfang","terumo","tsinghuatongfang","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1488","Forbes1055","0.16666666666666666",,"InterContinental Hotels","Inter Rao","intercontinentalhotels","interrao","0.16666666666666666","0.16666666666666666"
"LinearCombinationMatchingRule","dataworld_1689","Forbes385","0.0",,"SL Green Realty","SEB","slgreenrealty","seb","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_688","Forbes1093","0.14285714285714285",,"ALFA","Alrosa","alfa","alrosa","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","dataworld_1689","Forbes383","0.0",,"SL Green Realty","Svenska Handelsbanken","slgreenrealty","svenskahandelsbanken","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_752","Forbes1531","0.0",,"Cemex","Compal Electronics","cemex","compalelectronics","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_314","Forbes945","0.0",,"Telenor","Towngas","telenor","towngas","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_619","Forbes1651","0.0",,"Bangkok Bank","BorgWarner","bangkok","borgwarner","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_762","Forbes1411","0.03571428571428571",,"Infosys","Inner Mongolia Baotou Steel","infosys","innermongoliabaotousteel","0.03571428571428571","0.03571428571428571"
"LinearCombinationMatchingRule","dataworld_742","Forbes1656","0.0",,"Devon Energy","Dana Holding","devon","dana","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_284","Forbes750","0.0",,"CNP Assurances","China Energy Engineering","cnpassurances","chinaengineering","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_468","Forbes830","0.0",,"Suzuki Motor","S-Oil","suzuki","soil","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1383","Forbes692","0.0",,"Alliance Data Systems","Activision Blizzard","alliancedatasystems","activisionblizzard","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1169","Forbes470","0.0",,"Turkish Airlines","Thomson Reuters","turkishairlines","thomsonreuters","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1750","Forbes931","0.0",,"Mohawk Industries","Mercantil Servicios","mohawk","mercantilservicios","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_468","Forbes832","0.0",,"Suzuki Motor","Secom","suzuki","secom","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_639","Forbes1412","0.0",,"MOL Hungarian Oil","Metro","molhungarianoil","metro","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_947","Forbes212","0.0",,"Eastman Chemical","Enbridge","eastman","enbridge","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1459","Forbes1527","0.0",,"Ametek","Albemarle","ametek","albemarle","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1779","Forbes1246","0.0",,"Awa Bank","Air Canada","awa","aircanada","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1426","Forbes369","0.0",,"NHN","New China Life Insurance","nhn","newchinalifeinsurance","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_374","Forbes130","0.0",,"Sabanci Holding","Swiss Re","sabanci","swissre","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1581","Forbes1042","0.0",,"Iyo Bank","Intuit","iyo","intuit","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1348","Forbes1060","0.0",,"Catamaran","C.H. Robinson","catamaran","chrobinson","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1557","Forbes1511","0.0",,"TCL Corp","Turkish Airlines","tcl","turkishairlines","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1531","Forbes478","0.0",,"Marfrig Group","Mitsubishi","marfrig","mitsubishi","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1384","Forbes911","0.0",,"Gold Fields","Gemdale","goldfields","gemdale","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1531","Forbes479","0.0",,"Marfrig Group","Mitsubishi Estate","marfrig","mitsubishiestate","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1752","Forbes934","0.0",,"Toyo Seikan Kaisha","Tesla","toyoseikankaisha","tesla","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_923","Forbes1827","0.1111111111111111",,"Banque Nationale de Belgique","Basler Kantonalbank","banquenationaledebelgique","baslerkantonalbank","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","dataworld_1531","Forbes475","0.1",,"Marfrig Group","Mapfre","marfrig","mapfre","0.1","0.1"
"LinearCombinationMatchingRule","dataworld_913","Forbes1944","0.0",,"Best Buy","BMCE Bank","bestbuy","bmce","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_502","Forbes131","0.0",,"Aviva","Amgen","aviva","amgen","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1085","Forbes1286","0.0",,"AmBank Group","AGL Energy","ambank","agl","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_348","Forbes1240","0.06666666666666667",,"Delta Air Lines","Dexia","deltaairlines","dexia","0.06666666666666667","0.06666666666666667"
"LinearCombinationMatchingRule","dataworld_454","Forbes317","0.0",,"China Coal Energy","CRH","chinacoal","crh","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_737","Forbes1772","0.04",,"Northeast Utilities","Ningbo Port","northeastutilities","ningboport","0.04","0.04"
"LinearCombinationMatchingRule","dataworld_471","Forbes1241","0.0",,"Mosaic","Masco","mosaic","masco","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1162","Forbes1825","0.0",,"Metso","Musashino Bank","metso","musashino","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_649","Forbes1688","0.1111111111111111",,"CSN","CST Brands","csn","cstbrands","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","dataworld_1241","Forbes904","0.0",,"Golden Agri-Resources","Genuine Parts","goldenagriresources","genuineparts","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_608","Forbes1288","0.0",,"Abertis","AutoNation","abertis","autonation","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_618","Forbes1168","0.0",,"Datang International Power","Dover","datangpower","dover","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_899","Forbes1674","0.0",,"Secom","Signet Jewelers","secom","signetjewelers","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_143","Forbes893","0.0",,"AstraZeneca","Avalonbay Communities","astrazeneca","avalonbaycommunities","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_607","Forbes736","0.03225806451612903",,"China National Building","CNH Industrial","chinanationalbuilding","cnhindustrial","0.03225806451612903","0.03225806451612903"
"LinearCombinationMatchingRule","dataworld_974","Forbes1262","0.0",,"Public Storage","PotashCorp","publicstorage","potashcorp","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_618","Forbes637","0.0",,"Datang International Power","Delphi Automotive","datangpower","delphiautomotive","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_984","Forbes1141","0.0",,"Sears Holdings","SGS","sears","sgs","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_39","Forbes1430","0.05555555555555555",,"Commonwealth Bank","Coloplast","commonwealth","coloplast","0.05555555555555555","0.05555555555555555"
"LinearCombinationMatchingRule","dataworld_203","Forbes1230","0.0",,"Costco Wholesale","Canara Bank","costcowholesale","canara","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_394","Forbes1522","0.0",,"Ameriprise Financial","Alpha Bank","ameriprise","alpha","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_832","Forbes854","0.26666666666666666",,"China CNR","China Gezhouba","chinacnr","chinagezhouba","0.26666666666666666","0.26666666666666666"
"LinearCombinationMatchingRule","dataworld_832","Forbes852","0.3333333333333333",,"China CNR","China Steel","chinacnr","chinasteel","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","dataworld_1546","Forbes1128","0.0",,"Buenaventura","Bank of Tianjin","buenaventura","tianjin","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_599","Forbes349","0.0",,"Stryker","SK Hynix","stryker","skhynix","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_381","Forbes1029","0.0",,"CSX","China Resources Pharmaceutical Group","csx","chinaresources","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1892","Forbes1341","0.0",,"Commercial International Bank","Cathay Pacific Airways","commercial","cathaypacificairways","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_821","Forbes950","0.0",,"Sany Heavy Industry","Snam","sanyheavyindustry","snam","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1471","Forbes1068","0.05",,"Lundbergs","Liberty Expedia Holdings","lundbergs","libertyexpedia","0.05","0.05"
"LinearCombinationMatchingRule","dataworld_588","Forbes449","0.0",,"Sprint Nextel","Sony","sprintnextel","sony","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1534","Forbes1139","0.0",,"Wolters Kluwer","Wm Morrison Supermarkets","wolterskluwer","wmmorrisonsupermarkets","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_588","Forbes446","0.0",,"Sprint Nextel","Stryker","sprintnextel","stryker","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_714","Forbes845","0.21212121212121213",,"China Yangtze Power","China National Nuclear Power","chinayangtzepower","chinanationalnuclearpower","0.21212121212121213","0.21212121212121213"
"LinearCombinationMatchingRule","dataworld_920","Forbes1209","0.07692307692307693",,"Chow Tai Fook Holdings","Chiba Bank","chowtaifook","chiba","0.07692307692307693","0.07692307692307693"
"LinearCombinationMatchingRule","dataworld_1268","Forbes1584","0.0",,"Crown Castle International","Canadian Utilities","crowncastle","canadianutilities","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1268","Forbes1586","0.0",,"Crown Castle International","Concho Resources","crowncastle","conchoresources","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_136","Forbes992","0.0",,"Suncor Energy","Singapore Airlines","suncor","singaporeairlines","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_136","Forbes994","0.09523809523809523",,"Suncor Energy","Suntory Beverage & Food","suncor","suntorybeveragefood","0.09523809523809523","0.09523809523809523"
"LinearCombinationMatchingRule","dataworld_115","Forbes130","0.0",,"Schlumberger","Swiss Re","schlumberger","swissre","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_252","Forbes122","0.0",,"Bristol-Myers Squibb","Barclays","bristolmyerssquibb","barclays","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1369","Forbes537","0.03333333333333333",,"China Merchants Holdings","Cognizant Technology","chinamerchants","cognizanttechnology","0.03333333333333333","0.03333333333333333"
"LinearCombinationMatchingRule","dataworld_310","Forbes948","0.0",,"China Railway Group","CapitaLand","chinarailway","capitaland","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_252","Forbes124","0.0",,"Bristol-Myers Squibb","BHP Billiton","bristolmyerssquibb","bhpbilliton","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1887","Forbes1483","0.0",,"Telekom Malaysia","Taishin Financial Holdings","telekommalaysia","taishin","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_66","Forbes1207","0.0",,"Google","Givaudan","google","givaudan","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_390","Forbes244","0.0",,"SK Holdings","State Bank of India","sk","stateindia","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1696","Forbes110","0.0",,"Taiwan Business Bank","Telefónica","taiwanbusiness","telefónica","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_16","Forbes1057","0.0",,"Apple","AES","apple","aes","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_841","Forbes712","0.0",,"AutoZone","Anhui Conch Cement","autozone","anhuiconchcement","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_130","Forbes992","0.0",,"State Bank of India","Singapore Airlines","stateindia","singaporeairlines","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1687","Forbes10","0.0",,"Terumo","Toyota Motor","terumo","toyota","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_130","Forbes994","0.0",,"State Bank of India","Suntory Beverage & Food","stateindia","suntorybeveragefood","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_430","Forbes910","0.0",,"Rogers Communications","Raymond James Financial","rogers","raymondjames","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_346","Forbes1113","0.08333333333333333",,"Saudi Telecom","Shanghai Electric Group","sauditelecom","shanghaielectric","0.08333333333333333","0.08333333333333333"
"LinearCombinationMatchingRule","dataworld_1599","Forbes1518","0.0",,"Corporation Bank","China Communications Services","","chinaservices","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1243","Forbes907","0.09090909090909091",,"Kerry Group","Klepierre","kerry","klepierre","0.09090909090909091","0.09090909090909091"
"LinearCombinationMatchingRule","dataworld_326","Forbes1354","0.0",,"Carnival","CR Bard","carnival","crbard","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_511","Forbes76","0.0",,"Waste Management","Westpac Banking Group","wastemanagement","westpacbanking","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1841","Forbes1926","0.06666666666666667",,"Porto Seguro","Pou Chen","portoseguro","pouchen","0.06666666666666667","0.06666666666666667"
"LinearCombinationMatchingRule","dataworld_1910","Forbes1505","0.0",,"Cimarex Energy","Chow Tai Fook Jewellery","cimarex","chowtaifookjewellery","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_488","Forbes1255","0.02702702702702703",,"Poly Real Estate","PGE Polska Grupa Energetyczna","polyrealestate","pgepolskagrupaenergetyczna","0.02702702702702703","0.02702702702702703"
"LinearCombinationMatchingRule","dataworld_1474","Forbes643","0.0",,"Travis Perkins","TELUS","travisperkins","telus","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1800","Forbes883","0.0",,"Doha Bank","DP World","doha","dpworld","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1230","Forbes78","0.0",,"Consol Energy","China Citic Bank","consol","chinacitic","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_928","Forbes1823","0.0",,"GAIL India","Golden Agri-Resources","gailindia","goldenagriresources","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_866","Forbes736","0.10526315789473684",,"Chinatrust Financial","CNH Industrial","chinatrust","cnhindustrial","0.10526315789473684","0.10526315789473684"
"LinearCombinationMatchingRule","dataworld_763","Forbes174","0.19230769230769232",,"Citic Pacific","China Pacific Insurance","citicpacific","chinapacificinsurance","0.19230769230769232","0.19230769230769232"
"LinearCombinationMatchingRule","dataworld_1522","Forbes1104","0.0",,"Arkema","Assurant","arkema","assurant","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_979","Forbes1261","0.0",,"Bankia","Bank Of Guiyang","bankia","guiyang","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_543","Forbes88","0.0",,"Sumitomo Realty","Sanofi","sumitomorealty","sanofi","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_901","Forbes1936","0.0",,"Kweichow Moutal","Korea Investment Holdings","kweichowmoutal","koreainvestment","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1702","Forbes525","0.0",,"China Agri-Industries","CIC Group","chinaagriindustries","cic","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_670","Forbes535","0.0",,"San Miguel","Standard Chartered","sanmiguel","standardchartered","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_205","Forbes838","0.0",,"Sumitomo Corp","Sanlam","sumitomo","sanlam","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1201","Forbes1780","0.045454545454545456",,"Mitsubishi Materials","Mirvac Group","mitsubishimaterials","mirvac","0.045454545454545456","0.045454545454545456"
"LinearCombinationMatchingRule","dataworld_1649","Forbes827","0.0",,"OPAP","O'Reilly Automotive","opap","oreillyautomotive","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_246","Forbes1897","0.07692307692307693",,"BlackRock","Babcock International Group","blackrock","babcock","0.07692307692307693","0.07692307692307693"
"LinearCombinationMatchingRule","dataworld_1104","Forbes1445","0.0",,"Applied Materials","Aeroports de Paris","appliedmaterials","aeroportsdeparis","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1749","Forbes306","0.0",,"Sage Group","Sompo","sage","sompo","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1788","Forbes837","0.0",,"Thanachart Capital","TD Ameritrade Holding","thanachartcapital","tdameritrade","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1749","Forbes305","0.0",,"Sage Group","Surgutneftegas","sage","surgutneftegas","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_173","Forbes1060","0.0",,"Canon","C.H. Robinson","canon","chrobinson","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_106","Forbes361","0.06666666666666667",,"Mitsubishi Corp","Michelin Group","mitsubishi","michelin","0.06666666666666667","0.06666666666666667"
"LinearCombinationMatchingRule","dataworld_1104","Forbes1449","0.0",,"Applied Materials","Acciona","appliedmaterials","acciona","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1012","Forbes1930","0.0",,"BCI-Banco Credito","BioMarin Pharmaceutical","bcibancocredito","biomarin","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_729","Forbes1275","0.0",,"Bunge","Bed Bath & Beyond","bunge","bedbathbeyond","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1356","Forbes654","0.0",,"Millicom International","Molson Coors Brewing","millicom","molsoncoorsbrewing","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_736","Forbes604","0.0",,"S-Oil","Siam Cement","soil","siamcement","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1369","Forbes533","0.0",,"China Merchants Holdings","Cummins","chinamerchants","cummins","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1369","Forbes534","0.25",,"China Merchants Holdings","China Zheshang Bank","chinamerchants","chinazheshang","0.25","0.25"
"LinearCombinationMatchingRule","dataworld_388","Forbes252","0.0",,"Deutsche Lufthansa","Danone","deutschelufthansa","danone","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1435","Forbes114","0.0",,"Huntsman","Home Depot","huntsman","homedepot","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1646","Forbes1242","0.1",,"Toho Bank","Torchmark","toho","torchmark","0.1","0.1"
"LinearCombinationMatchingRule","dataworld_1125","Forbes915","0.0",,"ZTE","Zhejiang Zheneng Electric Power","zte","zhejiangzhenengelectricpower","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1546","Forbes372","0.0",,"Buenaventura","Biogen","buenaventura","biogen","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_509","Forbes1676","0.0",,"Principal Financial Group","PacWest Bancorp","principal","pacwestbancorp","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1090","Forbes1146","0.3684210526315789",,"Canadian Oil Sands","Canadian Tire","canadianoilsands","canadiantire","0.3684210526315789","0.3684210526315789"
"LinearCombinationMatchingRule","dataworld_205","Forbes1499","0.0",,"Sumitomo Corp","STMicroelectronics","sumitomo","stmicroelectronics","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_865","Forbes1770","0.0",,"Suning Appliance","Securitas","suningappliance","securitas","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1090","Forbes1149","0.030303030303030304",,"Canadian Oil Sands","Charoen Pokphand Foods","canadianoilsands","charoenpokphandfoods","0.030303030303030304","0.030303030303030304"
"LinearCombinationMatchingRule","dataworld_25","Forbes291","0.0",,"Allianz","Archer Daniels Midland","allianz","archerdanielsmidland","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1093","Forbes748","0.0",,"Colruyt","Chongqing Changan Auto","colruyt","chongqingchanganauto","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1386","Forbes913","0.0",,"Denbury Resources","DSM","denburyresources","dsm","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_59","Forbes1585","0.0",,"Sberbank","Suzuken","sberbank","suzuken","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_266","Forbes1521","0.0",,"Danaher","DSV","danaher","dsv","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1729","Forbes549","0.1",,"Bank of Nagoya","Bank of Nanjing","nagoya","nanjing","0.1","0.1"
"LinearCombinationMatchingRule","dataworld_1394","Forbes1326","0.1111111111111111",,"Hanwha Corp","Hasbro","hanwha","hasbro","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","dataworld_957","Forbes1724","0.0",,"Bank of Ireland","Bohai Financial Investment Holding","ireland","bohaiinvestment","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_957","Forbes1727","0.0",,"Bank of Ireland","Bank of Greece","ireland","greece","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_449","Forbes459","0.0",,"CIMB Group Holdings","CBS","cimb","cbs","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1680","Forbes498","0.0",,"Tim Hortons","Thales","timhortons","thales","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_507","Forbes1549","0.0",,"Amazon.com","Alinma Bank","amazoncom","alinma","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_878","Forbes1039","0.04",,"Ross Stores","Rockwell Automation","rossstores","rockwellautomation","0.04","0.04"
"LinearCombinationMatchingRule","dataworld_1494","Forbes406","0.0",,"Saudi Arabian Mining","SSE","saudiarabianmining","sse","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_923","Forbes454","0.0",,"Banque Nationale de Belgique","Bouygues","banquenationaledebelgique","bouygues","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_962","Forbes986","0.0",,"Avnet","Amphenol","avnet","amphenol","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_599","Forbes1361","0.04",,"Stryker","Starwood Property Trust","stryker","starwoodpropertytrust","0.04","0.04"
"LinearCombinationMatchingRule","dataworld_962","Forbes989","0.0",,"Avnet","Asahi Glass","avnet","asahiglass","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_565","Forbes421","0.0",,"SCA","Standard Bank Group","sca","standard","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1215","Forbes292","0.0",,"CP All","CNP Assurances","cpall","cnpassurances","0.0","0.0"
