"Experiment ID","Dataset 1","Dataset 2","Matching Rule ID","Matching Rule Threshold","Blocker ID","Precision (Train)","Recall (Train)","F1 (Train)","Precision (Test)","Recall (Test)","F1 (Test)","#corr","Duration","Reduction ratio","#blocked pairs","dateTime","#corr top1","Precision top1","Recall top1","F1 top1"
"2_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","2","0.8","10","0.9457013574660633","0.7359154929577465","0.8277227722772277","0.9859154929577465","0.6796116504854369","0.8045977011494252","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"2_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","2","0.9","10","0.9934640522875817","0.5352112676056338","0.6956521739130435","1.0","0.5242718446601942","0.6878980891719745","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"5_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","5","0.7","10","0.5293005671077504","0.9859154929577465","0.6888068880688806","0.5628415300546448","1.0","0.7202797202797202","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"5_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","5","0.85","10","0.6965699208443272","0.9295774647887324","0.7963800904977375","0.7692307692307693","0.970873786407767","0.8583690987124465","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"5_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","5","0.875","10","0.725","0.9190140845070423","0.8105590062111802","0.792","0.9611650485436893","0.868421052631579","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"5_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","5","0.8","10","0.6423529411764706","0.9612676056338029","0.7700987306064881","0.6917808219178082","0.9805825242718447","0.8112449799196787","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"5_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","5","0.9","10","0.7374631268436578","0.8802816901408451","0.8025682182985554","0.8083333333333333","0.941747572815534","0.8699551569506726","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"6_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","6","0.7","10","0.7165354330708661","0.9612676056338029","0.8210526315789474","0.7555555555555555","0.9902912621359223","0.8571428571428571","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"6_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","6","0.85","10","0.9867256637168141","0.7852112676056338","0.8745098039215687","0.9880952380952381","0.8058252427184466","0.8877005347593583","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"6_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","6","0.875","10","0.985981308411215","0.7429577464788732","0.8473895582329318","1.0","0.7669902912621359","0.868131868131868","0","","0.0","0","n/a","0","n/a","n/a","n/a"
