"Experiment ID","Dataset 1","Dataset 2","Matching Rule ID","Matching Rule Threshold","Blocker ID","Precision (Train)","Recall (Train)","F1 (Train)","Precision (Test)","Recall (Test)","F1 (Test)","#corr","Duration","Reduction ratio","#blocked pairs","dateTime","#corr top1","Precision top1","Recall top1","F1 top1"
"14_10_7_forbes_kaggle_f","forbes","kaggle_f","14","0,7","10","0,973214286","0,506976744","0,666666667","0,591304348","0,971428571","0,735135135","6566","00:05:40","0.9935787802696053","6316297","28.11.2022 19:53","1635","0,96969697","0,457142857","0,621359223"
"5_10_7_dw_kaggle_f","dw","kaggle_f","5","0,7","10","0,93814433","0,466666667","0,623287671","0,660194175","0,985507246","0,790697674","52621","00:03:20","0.9940586163356226","5622217","25.11.2022 20:17","1839","0,954545455","0,304347826","0,461538462"
"1_11_87_dbpedia_forbes","dbpedia","forbes","1","0,875","11","0,921052632","0,58988764","0,719178082","0,820895522","0,859375","0,839694656","776","00:00:07","0.9627863194874974","360154","22.11.2022 21:05","571","0,88","0,6875","0,771929825"
"21_16_8_dbpedia_kaggle_f","dbpedia","kaggle_f","21","0,8","16","0,96875","0,338797814","0,502024291","0,972222222","0,5","0,660377358","2764","00:03:57","0.9983593215055898","-3141902","28.11.2022 12:48","1467","1","0,4","0,571428571"
"15_10_8_forbes_kaggle_f","forbes","kaggle_f","15","0,8","10","0,988505747","0,4","0,569536424","0,909090909","0,571428571","0,701754386","2055","00:04:43","0.9935787802696053","6316297","28.11.2022 19:59","1235","1","0,342857143","0,510638298"
"24_11_85_dbpedia_dw","dbpedia","dw","24","0,85","11","0,980295567","0,688581315","0,808943089","0,97826087","0,891089109","0,932642487","651","00:00:16","0.9639047817907086","336055","21.11.2022 23:39","483","0,984848485","0,643564356","0,778443114"
"12_11_85_dbpedia_forbes","dbpedia","forbes","12","0,85","11","0,951923077","0,556179775","0,70212766","0,885245902","0,84375","0,864","712","00:00:13","0.9627863194874974","360154","22.11.2022 21:07","539","0,918367347","0,703125","0,796460177"
"23_11_87_dbpedia_forbes","dbpedia","forbes","23","0,875","11","1","0,471910112","0,641221374","0,977272727","0,671875","0,796296296","597","00:00:14","0.9627863194874974","360154","22.11.2022 21:10","466","0,972972973","0,5625","0,712871287"
"14_10_85_forbes_kaggle_f","forbes","kaggle_f","14","0,85","10","0,990196078","0,469767442","0,637223975","0,873015873","0,785714286","0,827067669","3212","00:05:40","0.9935787802696053","6316297","28.11.2022 19:53","1458","0,966666667","0,414285714","0,58"
"6_10_85_dw_kaggle_f","dw","kaggle_f","6","0,85","10","1","0,328205128","0,494208494","1","0,492753623","0,660194175","1908","00:03:29","0.9940586163356226","5622217","25.11.2022 20:21","1159","1","0,246376812","0,395348837"
"10_10_8_dw_kaggle_f","dw","kaggle_f","10","0,8","10","0,954545455","0,430769231","0,593639576","0,92","0,666666667","0,773109244","3019","00:04:08","0.9940586163356226","5622217","26.11.2022 16:30","1385","1","0,275362319","0,431818182"
"27_11_8_dbpedia_dw","dbpedia","dw","27","0,8","11","0,971014493","0,69550173","0,810483871","0,93877551","0,910891089","0,924623116","812","00:00:32","0.9639047817907086","336055","22.11.2022 12:41","565","0,984848485","0,643564356","0,778443114"
"24_11_8_dbpedia_dw","dbpedia","dw","24","0,8","11","0,980676329","0,702422145","0,818548387","0,967741935","0,891089109","0,927835052","744","00:00:18","0.9639047817907086","336055","23.11.2022 12:58","540","0,983870968","0,603960396","0,748466258"
"21_13_7_dbpedia_kaggle_f","dbpedia","kaggle_f","21","0,7","13","0,954545455","0,114754098","0,204878049","0,882352941","0,214285714","0,344827586","1378","00:00:48","0.9996851223091536","-602991","28.11.2022 12:46","779","0,866666667","0,185714286","0,305882353"
"9_11_85_dbpedia_dw","dbpedia","dw","9","0,85","11","1","0,53633218","0,698198198","1","0,673267327","0,804733728","520","00:00:10","0.9639047817907086","336055","21.11.2022 23:36","411","1","0,514851485","0,679738562"
"26_11_8_dbpedia_dw","dbpedia","dw","26","0,8","11","0,984771574","0,671280277","0,798353909","0,967032967","0,871287129","0,916666667","632","00:00:18","0.9639047817907086","336055","23.11.2022 13:00","477","0,96875","0,613861386","0,751515152"
"22_10_85_dbpedia_kaggle","dbpedia","kaggle","22","0,85","10","0,988095238","0,410891089","0,58041958","1","0,68852459","0,815533981","3868","00:22:42","0.9942044619521371","284531","22.11.2022 16:26","2435","1","0,491803279","0,659340659"
"10_11_87_dbpedia_dw","dbpedia","dw","10","0,875","11","0,988826816","0,612456747","0,756410256","0,948717949","0,732673267","0,826815642","650","00:00:12","0.9639047817907086","336055","23.11.2022 12:52","492","0,98245614","0,554455446","0,708860759"
"21_13_9_dbpedia_kaggle_f","dbpedia","kaggle_f","21","0,9","13","1","0,098360656","0,179104478","1","0,185714286","0,313253012","623","00:00:48","0.9996851223091536","-602991","28.11.2022 12:46","438","1","0,157142857","0,271604938"
"11_11_9_dbpedia_forbes","dbpedia","forbes","11","0,9","11","1","0,443820225","0,614785992","0,976190476","0,640625","0,773584906","575","00:00:32","0.9627863194874974","360154","23.11.2022 12:24","447","0,971428571","0,53125","0,686868687"
"9_10_85_dw_kaggle_f","dw","kaggle_f","9","0,85","10","1","0,328205128","0,494208494","1","0,492753623","0,660194175","1908","00:03:34","0.9940586163356226","5622217","25.11.2022 21:39","1159","1","0,246376812","0,395348837"
"19_11_8_dbpedia_forbes","dbpedia","forbes","19","0,8","11","0,952830189","0,56741573","0,711267606","0,9","0,84375","0,870967742","719","00:00:08","0.9627863194874974","360154","22.11.2022 21:09","543","0,9375","0,703125","0,803571429"
"6_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","6","0,7","10","0,948275862","0,601092896","0,735785953","0,868421053","0,956521739","0,910344828","9445","00:10:41","0.9936582749521268","-12144415","24.11.2022 20:32","2908","0,959183673","0,68115942","0,796610169"
"17_10_8_forbes_kaggle_f","forbes","kaggle_f","17","0,8","10","0,981651376","0,497674419","0,660493827","0,780821918","0,814285714","0,797202797","4350","00:04:34","0.9935787802696053","6316297","28.11.2022 20:03","1569","0,967741935","0,428571429","0,594059406"
"18_11_85_dbpedia_dw","dbpedia","dw","18","0,85","11","0,983425414","0,615916955","0,757446809","0,951219512","0,772277228","0,852459016","672","00:00:11","0.9639047817907086","336055","21.11.2022 23:38","504","0,983050847","0,574257426","0,725"
"26_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","26","0,85","10","0,990566038","0,573770492","0,726643599","0,966101695","0,826086957","0,890625","5412","00:20:25","0.9936582749521268","-12144415","25.11.2022 11:47","2523","0,972972973","0,52173913","0,679245283"
"10_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","10","0,875","10","1","0,475409836","0,644444444","0,959183673","0,68115942","0,796610169","2987","00:11:21","0.9936582749521268","-12144415","26.11.2022 16:07","1925","0,947368421","0,52173913","0,672897196"
"2_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","2","0,85","10","0,96875","0,338797814","0,502024291","1","0,463768116","0,633663366","2549","00:05:10","0.9936582749521268","-12144415","24.11.2022 20:02","1626","1","0,347826087","0,516129032"
"9_11_87_dbpedia_forbes","dbpedia","forbes","9","0,875","11","1","0,443820225","0,614785992","0,975609756","0,625","0,761904762","573","00:00:10","0.9627863194874974","360154","22.11.2022 21:07","445","0,970588235","0,515625","0,673469388"
"18_10_7_forbes_kaggle_f","forbes","kaggle_f","18","0,7","10","0,973214286","0,506976744","0,666666667","0,576271186","0,971428571","0,723404255","10540","00:04:49","0.9935787802696053","6316297","28.11.2022 20:08","1747","0,96875","0,442857143","0,607843137"
"23_10_8_forbes_kaggle_f","forbes","kaggle_f","23","0,8","10","0,973214286","0,506976744","0,666666667","0,824324324","0,871428571","0,847222222","3977","00:05:15","0.9935787802696053","6316297","28.11.2022 20:22","1538","1","0,442857143","0,613861386"
"9_10_9_dw_kaggle_f","dw","kaggle_f","9","0,9","10","1","0,071794872","0,133971292","1","0,115942029","0,207792208","1569","00:03:34","0.9940586163356226","5622217","25.11.2022 21:39","973","1","0,057971014","0,109589041"
"8_11_8_dbpedia_forbes","dbpedia","forbes","8","0,8","11","1","0,533707865","0,695970696","0,980392157","0,78125","0,869565217","640","00:01:29","0.9627863194874974","360154","23.11.2022 12:17","488","0,975609756","0,625","0,761904762"
"17_10_7_forbes_kaggle_f","forbes","kaggle_f","17","0,7","10","0,973214286","0,506976744","0,666666667","0,591304348","0,971428571","0,735135135","10360","00:04:34","0.9935787802696053","6316297","28.11.2022 20:03","1744","0,96875","0,442857143","0,607843137"
"17_11_7_dbpedia_dw","dbpedia","dw","17","0,7","11","0,966346154","0,69550173","0,808853119","0,920792079","0,920792079","0,920792079","920","00:00:11","0.9639047817907086","336055","21.11.2022 23:38","603","0,984615385","0,633663366","0,771084337"
"25_11_9_dbpedia_dw","dbpedia","dw","25","0,9","11","1","0,553633218","0,712694878","1","0,673267327","0,804733728","521","00:00:18","0.9639047817907086","336055","23.11.2022 13:00","411","1","0,524752475","0,688311688"
"15_11_85_dbpedia_dw","dbpedia","dw","15","0,85","11","1","0,456747405","0,627078385","1","0,574257426","0,729559748","474","00:00:10","0.9639047817907086","336055","21.11.2022 23:37","373","1","0,425742574","0,597222222"
"26_11_9_dbpedia_forbes","dbpedia","forbes","26","0,9","11","0,990654206","0,595505618","0,743859649","0,98245614","0,875","0,925619835","722","00:00:51","0.9627863194874974","360154","23.11.2022 12:43","541","0,97826087","0,703125","0,818181818"
"7_11_8_dbpedia_forbes","dbpedia","forbes","7","0,8","11","1","0,494382022","0,661654135","0,959183673","0,734375","0,831858407","608","00:01:19","0.9627863194874974","360154","23.11.2022 12:13","472","0,952380952","0,625","0,754716981"
"14_11_8_dbpedia_dw","dbpedia","dw","14","0,8","11","0,983783784","0,629757785","0,767932489","0,952380952","0,792079208","0,864864865","727","00:00:10","0.9639047817907086","336055","21.11.2022 23:37","530","0,983606557","0,594059406","0,740740741"
"13_11_87_dbpedia_forbes","dbpedia","forbes","13","0,875","11","1","0,466292135","0,636015326","0,954545455","0,65625","0,777777778","589","00:00:37","0.9627863194874974","360154","23.11.2022 12:27","454","0,945945946","0,546875","0,693069307"
"24_11_8_dbpedia_forbes","dbpedia","forbes","24","0,8","11","0,990654206","0,595505618","0,743859649","0,98245614","0,875","0,925619835","722","00:00:47","0.9627863194874974","360154","23.11.2022 12:37","541","0,97826087","0,703125","0,818181818"
"17_10_87_dbpedia_kaggle","dbpedia","kaggle","17","0,875","10","0,965517241","0,415841584","0,581314879","0,941176471","0,786885246","0,857142857","7117","00:16:00","0.9942044619521371","284531","22.11.2022 14:34","3039","1","0,540983607","0,70212766"
"26_11_87_dbpedia_dw","dbpedia","dw","26","0,875","11","0,989417989","0,647058824","0,782426778","0,964285714","0,801980198","0,875675676","679","00:00:18","0.9639047817907086","336055","23.11.2022 13:00","507","0,983333333","0,584158416","0,732919255"
"5_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","5","0,7","10","0,891666667","0,584699454","0,706270627","0,570247934","1","0,726315789","113998","00:09:57","0.9936582749521268","-12144415","24.11.2022 20:21","4272","0,9375","0,652173913","0,769230769"
"9_11_7_dbpedia_dw","dbpedia","dw","9","0,7","11","0,979899497","0,674740484","0,799180328","0,945652174","0,861386139","0,901554404","780","00:00:10","0.9639047817907086","336055","21.11.2022 23:36","554","0,984375","0,623762376","0,763636364"
"21_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","21","0,9","10","0,990196078","0,551912568","0,70877193","1","0,828571429","0,90625","3830","00:14:53","0.9936583052046677","-12144357","28.11.2022 12:22","2186","1","0,6","0,75"
"5_10_87_forbes_kaggle_f","forbes","kaggle_f","5","0,875","10","0,963302752","0,488372093","0,648148148","0,619047619","0,928571429","0,742857143","6119","00:03:58","0.9935787802696053","6316297","28.11.2022 19:40","1598","0,939393939","0,442857143","0,601941748"
"9_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","9","0,85","10","1","0,530054645","0,692857143","0,962962963","0,753623188","0,845528455","3045","00:10:31","0.9936582749521268","-12144415","24.11.2022 21:51","1955","0,951219512","0,565217391","0,709090909"
"25_11_87_dbpedia_dw","dbpedia","dw","25","0,875","11","0,994252874","0,598615917","0,747300216","0,973333333","0,722772277","0,829545455","547","00:00:18","0.9639047817907086","336055","23.11.2022 12:59","431","0,982758621","0,564356436","0,716981132"
"19_10_7_dw_kaggle_f","dw","kaggle_f","19","0,7","10","0,956989247","0,456410256","0,618055556","0,808219178","0,855072464","0,830985915","4207","00:03:48","0.9940586163356226","5622217","25.11.2022 20:24","1482","0,96","0,347826087","0,510638298"
"16_11_87_dbpedia_forbes","dbpedia","forbes","16","0,875","11","1","0,460674157","0,630769231","0,948717949","0,578125","0,718446602","555","00:00:55","0.9627863194874974","360154","23.11.2022 12:30","429","0,9375","0,46875","0,625"
"17_11_9_dbpedia_dw","dbpedia","dw","17","0,9","11","1","0,602076125","0,75161987","0,986842105","0,742574257","0,847457627","631","00:00:11","0.9639047817907086","336055","21.11.2022 23:38","481","1","0,564356436","0,721518987"
"24_10_8_forbes_kaggle_f","forbes","kaggle_f","24","0,8","10","0,983606557","0,558139535","0,712166172","0,915254237","0,771428571","0,837209302","2791","00:08:03","0.9935787802696053","6316297","29.11.2022 11:23","1411","0,914285714","0,457142857","0,60952381"
"21_10_8_dw_kaggle_f","dw","kaggle_f","21","0,8","10","0,9375","0,461538462","0,618556701","0,797468354","0,913043478","0,851351351","4794","00:04:36","0.9940586163356226","5622217","25.11.2022 20:36","1547","0,935483871","0,420289855","0,58"
"9_10_7_forbes_kaggle_f","forbes","kaggle_f","9","0,7","10","0,972972973","0,502325581","0,662576687","0,587155963","0,914285714","0,715083799","6051","00:04:00","0.9935787802696053","6316297","28.11.2022 19:49","1635","0,96875","0,442857143","0,607843137"
"8_11_85_dbpedia_forbes","dbpedia","forbes","8","0,85","11","1","0,533707865","0,695970696","0,980392157","0,78125","0,869565217","640","00:00:32","0.9627863194874974","360154","22.11.2022 21:06","487","0,975609756","0,625","0,761904762"
"26_10_8_forbes_kaggle_f","forbes","kaggle_f","26","0,8","10","0,968253968","0,56744186","0,715542522","0,935483871","0,828571429","0,878787879","2712","00:08:18","0.9935787802696053","6316297","29.11.2022 11:52","1390","0,945945946","0,5","0,654205607"
"9_10_8_dw_kaggle_f","dw","kaggle_f","9","0,8","10","0,95505618","0,435897436","0,598591549","0,854545455","0,68115942","0,758064516","3091","00:03:34","0.9940586163356226","5622217","25.11.2022 21:39","1398","1","0,289855072","0,449438202"
"21_11_85_dbpedia_forbes","dbpedia","forbes","21","0,85","11","0,955357143","0,601123596","0,737931034","0,903225806","0,875","0,888888889","734","00:00:14","0.9627863194874974","360154","22.11.2022 21:09","554","0,9375","0,703125","0,803571429"
"17_10_8_dbpedia_kaggle","dbpedia","kaggle","17","0,8","10","0,924731183","0,425742574","0,583050847","0,863636364","0,93442623","0,897637795","10807","00:16:00","0.9942044619521371","284531","22.11.2022 14:34","3463","0,951219512","0,639344262","0,764705882"
"19_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","19","0,875","10","1","0,475409836","0,644444444","0,958333333","0,666666667","0,786324786","4531","00:10:51","0.9936582749521268","-12144415","24.11.2022 22:01","2262","0,971428571","0,492753623","0,653846154"
"24_11_87_dbpedia_dw","dbpedia","dw","24","0,875","11","0,989473684","0,650519031","0,784968685","0,977777778","0,871287129","0,921465969","603","00:00:17","0.9639047817907086","336055","23.11.2022 12:58","460","0,984126984","0,613861386","0,756097561"
"21_11_87_dbpedia_forbes","dbpedia","forbes","21","0,875","11","0,97","0,54494382","0,697841727","0,9","0,84375","0,870967742","701","00:00:14","0.9627863194874974","360154","22.11.2022 21:09","535","0,936170213","0,6875","0,792792793"
"17_10_9_forbes_kaggle_f","forbes","kaggle_f","17","0,9","10","0,988505747","0,4","0,569536424","0,914893617","0,614285714","0,735042735","3034","00:04:34","0.9935787802696053","6316297","28.11.2022 20:03","1408","1","0,342857143","0,510638298"
"20_10_85_dw_kaggle_f","dw","kaggle_f","20","0,85","10","1","0,358974359","0,528301887","0,953488372","0,594202899","0,732142857","2911","00:07:39","0.9940586163356226","5622217","25.11.2022 20:28","1343","1","0,246376812","0,395348837"
"16_10_85_forbes_kaggle_f","forbes","kaggle_f","16","0,85","10","0,980769231","0,237209302","0,382022472","0,857142857","0,342857143","0,489795918","1821","00:08:33","0.9935787802696053","6316297","28.11.2022 18:42","1121","1","0,214285714","0,352941176"
"23_10_7_dbpedia_kaggle","dbpedia","kaggle","23","0,7","10","0,946808511","0,440594059","0,601351351","0,75","0,983606557","0,85106383","24611","00:18:44","0.9942044619521371","284531","22.11.2022 17:09","3868","0,95","0,62295082","0,752475248"
"2_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","2","0,8","10","0,954022989","0,453551913","0,614814815","0,955555556","0,623188406","0,754385965","2892","00:05:10","0.9936582749521268","-12144415","24.11.2022 20:02","1803","0,96969697","0,463768116","0,62745098"
"7_10_85_forbes_kaggle_f","forbes","kaggle_f","7","0,85","10","0,5","0,004651163","0,00921659","1","0,014285714","0,028169014","1549","00:12:24","0.9935787802696053","6316297","28.11.2022 17:48","971","1","0,014285714","0,028169014"
"22_10_9_forbes_kaggle_f","forbes","kaggle_f","22","0,9","10","0,978723404","0,213953488","0,351145038","0,869565217","0,285714286","0,430107527","1791","00:07:43","0.9935787802696053","6316297","29.11.2022 11:15","1107","1","0,157142857","0,271604938"
"27_11_85_dbpedia_forbes","dbpedia","forbes","27","0,85","11","0,941176471","0,629213483","0,754208754","0,855072464","0,921875","0,887218045","783","00:00:14","0.9627863194874974","360154","22.11.2022 21:11","569","0,903846154","0,734375","0,810344828"
"28_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","28","0,9","10","0,952380952","0,109289617","0,196078431","1","0,173913043","0,296296296","1178","00:12:18","0.9936582749521268","-12144415","26.11.2022 13:39","706","1","0,101449275","0,184210526"
"6_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","6","0,9","10","1","0,387978142","0,559055118","0,96969697","0,463768116","0,62745098","2420","00:10:41","0.9936582749521268","-12144415","24.11.2022 20:32","1604","0,96","0,347826087","0,510638298"
"20_10_9_forbes_kaggle_f","forbes","kaggle_f","20","0,9","10","0,944444444","0,079069767","0,145922747","0,9","0,128571429","0,225","1639","00:08:45","0.9935787802696053","6316297","29.11.2022 11:00","1024","1","0,1","0,181818182"
"17_11_8_dbpedia_dw","dbpedia","dw","17","0,8","11","0,984293194","0,650519031","0,783333333","0,95505618","0,841584158","0,894736842","704","00:00:11","0.9639047817907086","336055","21.11.2022 23:38","523","0,984126984","0,613861386","0,756097561"
"27_11_87_dbpedia_dw","dbpedia","dw","27","0,875","11","0,984126984","0,643598616","0,778242678","0,95505618","0,841584158","0,894736842","704","00:00:32","0.9639047817907086","336055","22.11.2022 12:41","521","0,983870968","0,603960396","0,748466258"
"23_10_9_dbpedia_kaggle","dbpedia","kaggle","23","0,9","10","0,987654321","0,396039604","0,565371025","0,97826087","0,737704918","0,841121495","4363","00:18:44","0.9942044619521371","284531","22.11.2022 17:09","2597","1","0,491803279","0,659340659"
"23_16_9_dbpedia_kaggle","dbpedia","kaggle","23","0,9","16","1","0,193069307","0,323651452","0,933333333","0,229508197","0,368421053","1866","00:02:58","0.9991011275199636","44130","22.11.2022 17:01","1298","1","0,163934426","0,281690141"
"14_10_85_dw_kaggle_f","dw","kaggle_f","14","0,85","10","0,95505618","0,435897436","0,598591549","0,921568627","0,68115942","0,783333333","3026","00:05:42","0.9940586163356226","5622217","25.11.2022 22:00","1380","1","0,275362319","0,431818182"
"27_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","27","0,875","10","0,973214286","0,595628415","0,738983051","0,940298507","0,913043478","0,926470588","6208","00:16:56","0.9936582749521268","-12144415","25.11.2022 12:07","2666","0,957446809","0,652173913","0,775862069"
"14_10_87_dw_kaggle_f","dw","kaggle_f","14","0,875","10","0,954022989","0,425641026","0,588652482","0,921568627","0,68115942","0,783333333","2962","00:05:42","0.9940586163356226","5622217","25.11.2022 22:00","1365","1","0,275362319","0,431818182"
"14_11_8_dbpedia_forbes","dbpedia","forbes","14","0,8","11","0,936936937","0,584269663","0,719723183","0,833333333","0,859375","0,846153846","773","00:00:11","0.9627863194874974","360154","22.11.2022 21:08","569","0,884615385","0,71875","0,793103448"
"25_10_85_forbes_kaggle_f","forbes","kaggle_f","25","0,85","10","0,969230769","0,293023256","0,45","0,9","0,514285714","0,654545455","1933","00:07:07","0.9935787802696053","6316297","29.11.2022 12:22","1169","1","0,285714286","0,444444444"
"19_11_85_dbpedia_dw","dbpedia","dw","19","0,85","11","1","0,602076125","0,75161987","0,986842105","0,742574257","0,847457627","632","00:00:07","0.9639047817907086","336055","21.11.2022 23:38","481","1","0,564356436","0,721518987"
"21_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","21","0,85","10","0,982142857","0,601092896","0,745762712","0,970149254","0,928571429","0,948905109","5677","00:14:53","0.9936583052046677","-12144357","28.11.2022 12:22","2608","1","0,671428571","0,803418803"
"11_11_85_dbpedia_forbes","dbpedia","forbes","11","0,85","11","0,951923077","0,556179775","0,70212766","0,9","0,84375","0,870967742","711","00:00:13","0.9627863194874974","360154","22.11.2022 21:07","539","0,9375","0,703125","0,803571429"
"8_11_9_dbpedia_forbes","dbpedia","forbes","8","0,9","11","1","0,533707865","0,695970696","0,980392157","0,78125","0,869565217","640","00:01:22","0.9627863194874974","360154","23.11.2022 12:20","488","0,975609756","0,625","0,761904762"
"9_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","9","0,7","10","0,948275862","0,601092896","0,735785953","0,868421053","0,956521739","0,910344828","9445","00:10:31","0.9936582749521268","-12144415","24.11.2022 21:51","2908","0,959183673","0,68115942","0,796610169"
"7_10_8_forbes_kaggle_f","forbes","kaggle_f","7","0,8","10","0,976744186","0,390697674","0,558139535","0,897959184","0,628571429","0,739495798","2139","00:12:31","0.9935787802696053","6316297","28.11.2022 20:39","1257","1","0,357142857","0,526315789"
"18_11_7_dbpedia_dw","dbpedia","dw","18","0,7","11","0,966507177","0,698961938","0,81124498","0,920792079","0,920792079","0,920792079","926","00:00:11","0.9639047817907086","336055","21.11.2022 23:38","604","0,984615385","0,633663366","0,771084337"
"21_10_85_dw_kaggle_f","dw","kaggle_f","21","0,85","10","0,945652174","0,446153846","0,606271777","0,797101449","0,797101449","0,797101449","3567","00:04:36","0.9940586163356226","5622217","25.11.2022 20:36","1459","0,962962963","0,376811594","0,541666667"
"14_10_87_forbes_kaggle_f","forbes","kaggle_f","14","0,875","10","0,989690722","0,446511628","0,615384615","0,896551724","0,742857143","0,8125","3136","00:05:40","0.9935787802696053","6316297","28.11.2022 19:53","1438","0,965517241","0,4","0,565656566"
"22_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","22","0,85","10","1","0,480874317","0,649446494","0,98","0,710144928","0,823529412","2805","00:21:08","0.9936582749521268","-12144415","25.11.2022 10:36","1829","0,974358974","0,550724638","0,703703704"
"23_15_8_dbpedia_kaggle","dbpedia","kaggle","23","0,8","15","0,948717949","0,183168317","0,307053942","0,875","0,229508197","0,363636364","2612","00:01:54","0.9994643083199783","26299","22.11.2022 16:57","1446","1","0,196721311","0,328767123"
"23_10_87_dw_kaggle_f","dw","kaggle_f","23","0,875","10","1","0,384615385","0,555555556","0,953488372","0,594202899","0,732142857","2162","00:04:33","0.9940586163356226","5622217","25.11.2022 20:46","1237","1","0,289855072","0,449438202"
"20_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","20","0,85","10","1","0,513661202","0,678700361","0,962962963","0,753623188","0,845528455","4631","00:21:50","0.9936582749521268","-12144415","24.11.2022 22:12","2310","0,975","0,565217391","0,71559633"
"18_11_87_dbpedia_dw","dbpedia","dw","18","0,875","11","1","0,602076125","0,75161987","0,986842105","0,742574257","0,847457627","632","00:00:11","0.9639047817907086","336055","21.11.2022 23:38","481","1","0,564356436","0,721518987"
"10_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","10","0,9","10","1","0,387978142","0,559055118","0,96875","0,449275362","0,613861386","2418","00:11:33","0.9936582749521268","-12144415","26.11.2022 16:18","1603","0,958333333","0,333333333","0,494623656"
"23_16_8_dbpedia_kaggle","dbpedia","kaggle","23","0,8","16","0,957446809","0,222772277","0,361445783","0,833333333","0,327868852","0,470588235","3456","00:02:58","0.9991011275199636","44130","22.11.2022 17:01","1814","0,941176471","0,262295082","0,41025641"
"18_10_85_dbpedia_kaggle","dbpedia","kaggle","18","0,85","10","0,943181818","0,410891089","0,572413793","0,883333333","0,868852459","0,876033058","8627","00:16:12","0.9942044619521371","284531","22.11.2022 14:50","3267","0,973684211","0,606557377","0,747474747"
"21_10_7_forbes_kaggle_f","forbes","kaggle_f","21","0,7","10","0,957627119","0,525581395","0,678678679","0,56557377","0,985714286","0,71875","10174","00:05:16","0.9935787802696053","6316297","28.11.2022 20:17","1736","1","0,457142857","0,62745098"
"18_10_9_forbes_kaggle_f","forbes","kaggle_f","18","0,9","10","0,988372093","0,395348837","0,564784053","0,934782609","0,614285714","0,74137931","3028","00:04:49","0.9935787802696053","6316297","28.11.2022 20:08","1407","1","0,342857143","0,510638298"
"12_10_9_forbes_kaggle_f","forbes","kaggle_f","12","0,9","10","0,958333333","0,106976744","0,192468619","0,909090909","0,142857143","0,24691358","1644","00:04:47","0.9935787802696053","6316297","28.11.2022 22:02","1032","1","0,114285714","0,205128205"
"19_11_7_dbpedia_dw","dbpedia","dw","19","0,7","11","0,984126984","0,643598616","0,778242678","0,955555556","0,851485149","0,90052356","727","00:00:07","0.9639047817907086","336055","21.11.2022 23:38","532","0,984375","0,623762376","0,763636364"
"12_10_85_forbes_kaggle_f","forbes","kaggle_f","12","0,85","10","0,984848485","0,302325581","0,462633452","0,918918919","0,485714286","0,635514019","1986","00:06:08","0.9935787802696053","6316297","28.11.2022 18:30","1199","1","0,271428571","0,426966292"
"15_10_7_dw_kaggle_f","dw","kaggle_f","15","0,7","10","0,947368421","0,461538462","0,620689655","0,805970149","0,782608696","0,794117647","3674","00:04:27","0.9940586163356226","5622217","25.11.2022 22:06","1458","0,96","0,347826087","0,510638298"
"24_11_9_dbpedia_dw","dbpedia","dw","24","0,9","11","0,989473684","0,650519031","0,784968685","0,977777778","0,871287129","0,921465969","603","00:00:17","0.9639047817907086","336055","23.11.2022 12:59","460","0,984126984","0,613861386","0,756097561"
"8_11_9_dbpedia_dw","dbpedia","dw","8","0,9","11","1","0,629757785","0,772823779","0,95505618","0,841584158","0,894736842","590","00:00:35","0.9639047817907086","336055","23.11.2022 12:51","452","0,969230769","0,623762376","0,759036145"
"23_10_9_dw_kaggle_f","dw","kaggle_f","23","0,9","10","1","0,297435897","0,458498024","0,964285714","0,391304348","0,556701031","1872","00:04:33","0.9940586163356226","5622217","25.11.2022 20:46","1125","1","0,202898551","0,337349398"
"19_10_85_dw_kaggle_f","dw","kaggle_f","19","0,85","10","0,987179487","0,394871795","0,564102564","0,956521739","0,637681159","0,765217391","2869","00:03:48","0.9940586163356226","5622217","25.11.2022 20:24","1344","1","0,246376812","0,395348837"
"19_10_9_dw_kaggle_f","dw","kaggle_f","19","0,9","10","1","0,241025641","0,388429752","1","0,420289855","0,591836735","1819","00:03:48","0.9940586163356226","5622217","25.11.2022 20:24","1105","1","0,202898551","0,337349398"
"13_10_85_forbes_kaggle_f","forbes","kaggle_f","13","0,85","10","0,983193277","0,544186047","0,700598802","0,896551724","0,742857143","0,8125","3220","00:05:39","0.9935787802696053","6316297","28.11.2022 18:36","1464","0,911764706","0,442857143","0,596153846"
