"dbpedia_2012","Kaggle_5723309","1.0","Honeywell","honeywell group"
"dbpedia_2824","Kaggle_6640429","0.5085470085470085","Miller Industries","miller the driller"
"dbpedia_3543","Kaggle_6868038","0.5085403726708074","Reinet Investments","presidential investments"
"dbpedia_2192","Kaggle_5429461","0.5085227272727273","Interplay Entertainment","hi-5 entertainmenthi-5 entertainment"
"dbpedia_2939","Kaggle_6870215","0.5084615384615384","NHN Entertainment Corporation","white mountain entertainment, inc."
"dbpedia_283","Kaggle_6704138","0.5084175084175084","Apollo Global Management","inox global capital management"
"dbpedia_3627","Kaggle_5401239","0.5084033613445378","Rush Enterprises","jmj enterprises llc"
"dbpedia_1096","Kaggle_5729061","0.508363201911589","Creative Technology","monarch reflective technology"
"dbpedia_1752","Kaggle_5477447","0.5083333333333333","Geojit Financial Services","rsa list services inc"
"dbpedia_4016","Kaggle_6743906","0.5083160083160083","Stewart Information Services Corporation","asta certification services"
"dbpedia_1402","Kaggle_6793222","0.508312020460358","Electric Power Development Company","hail agricultural development company"
"dbpedia_3201","Kaggle_5844220","0.5080971659919028","Orascom Construction","c w smith construction"
"dbpedia_909","Kaggle_5606410","0.5080515297906603","China Construction Bank","pinnacle construction group pty ltd"
"dbpedia_1497","Kaggle_6902564","0.5080049261083743","Exit Music Publishing Inc.","fitalic music / fitalic publishing"
"dbpedia_1406","Kaggle_5774290","0.5079365079365079","Electronic Arts","rjs electronics inc."
"dbpedia_3808","Kaggle_6796599","0.5079185520361991","Semiconductor Manufacturing International Corporation","siam auto manufacturing co., ltd."
"dbpedia_145","Kaggle_5826894","0.5078369905956113","Aker Floating Production","angel king productions"
"dbpedia_3994","Kaggle_5329348","0.5078347578347578","Star Entertainment Group","strikerz entertainment center"
"dbpedia_3779","Kaggle_5461959","0.5077519379844961","Scottish American Investment Company","castle rock investment company"
"dbpedia_1328","Kaggle_5374608","0.5077399380804953","Dynamotive Energy Systems","dove systems"
"dbpedia_669","Kaggle_5730732","0.5077132486388385","Botswana Telecommunications Corporation","metrocell telecommunication (pty) ltd."
"dbpedia_2366","Kaggle_5679218","0.5076923076923077","Kagome (company)","the zee company inc."
"dbpedia_128","Kaggle_5608394","0.5075757575757576","Agriculture Development Bank","altitude developments limited"
"dbpedia_2985","Kaggle_5409866","0.5075604838709677","National Insurance Corporation","=ratepro= (national insurance resource)"
"dbpedia_4211","Kaggle_5666435","0.5075396825396825","Tata Research Development and Design Centre","uk research & development ltd"
"dbpedia_4190","Kaggle_6734475","0.5075000000000001","Takeuchi Manufacturing","arion machine & manufacturing"
"dbpedia_3830","Kaggle_5801551","0.5074786324786325","Shanghai Pudong Development Bank","c-change learning and development"
"dbpedia_1005","Kaggle_6633412","0.5074675324675324","Coca-Cola Bottling Co. Consolidated","coca-cola bottling company of the lehigh valley"
"dbpedia_269","Kaggle_6942531","0.5073891625615764","Annaly Capital Management","deerhurst capital management, llc"
"dbpedia_4016","Kaggle_6644886","0.5073170731707317","Stewart Information Services Corporation","american business information services"
"dbpedia_3783","Kaggle_5427502","0.5072727272727273","Sculptor Capital Management","verge capital management pte ltd"
"dbpedia_243","Kaggle_6754417","0.5072463768115942","Amkor Technology","aluminum technology corp"
"dbpedia_3521","Kaggle_5449252","0.5072115384615384","Real Insurance Company of Malawi","eliahu insurance company ltd."
"dbpedia_2735","Kaggle_5386557","0.5071428571428571","Matrix Software","zatara software ltd"
"dbpedia_1847","Kaggle_6624801","0.5070588235294118","GungHo Online Entertainment","enchanting entertainment limited"
"dbpedia_4069","Kaggle_5753346","0.506993006993007","Sundance Resources","compliance resources, llc"
"dbpedia_2887","Kaggle_5727104","0.5069875776397516","Morgan Advanced Materials","advanced material science"
"dbpedia_2951","Kaggle_5585099","0.5069444444444444","NS Solutions","tawanai solutions"
"dbpedia_4423","Kaggle_5788010","0.506896551724138","Toyota Material Handling, U.S.A., Inc.","a2z materials handling"
"dbpedia_1076","Kaggle_5729137","0.5068649885583524","Corus Entertainment","egv entertainment plc"
"dbpedia_242","Kaggle_5726223","0.5068181818181818","Amin Investment Bank","location3 investments"
"dbpedia_269","Kaggle_6887818","0.5067466266866567","Annaly Capital Management","capital care management limited"
"dbpedia_3380","Kaggle_5639581","0.5066964285714286","Playlogic Entertainment","mysterious magic entertainment"
"dbpedia_2781","Kaggle_5317523","0.5066666666666666","Melco Resorts & Entertainment","flash sport & entertainment"
"dbpedia_4699","Kaggle_5453273","0.5064979480164159","Wavefront Technology Solutions","digital shepherd technology solutions"
"dbpedia_361","Kaggle_6699550","0.5064935064935066","Astral Media","asas media"
"dbpedia_1402","Kaggle_5276989","0.5064516129032258","Electric Power Development Company","waubonsee development company"
"dbpedia_4167","Kaggle_5810960","0.5064102564102564","Taiwan Land Development Corporation","vanac development corporation"
"dbpedia_1413","Kaggle_5759529","0.5063492063492063","Ellington Electronics Technology Group","shenzhen consons electronic technology ltd."
"dbpedia_3650","Kaggle_5341591","0.5063025210084033","SBI Life Insurance Company","globe insurance company of jamaica ltd."
"dbpedia_669","Kaggle_5531256","0.5062741312741313","Botswana Telecommunications Corporation","orient telecommunication co.,ltd"
"dbpedia_1380","Kaggle_5746258","0.506265664160401","Education Management Corporation","e.c. management"
"dbpedia_310","Kaggle_6891500","0.50625","Argo Investments","hz investments group llc"
"dbpedia_4520","Kaggle_5677378","0.5060869565217392","Uni-President Enterprises Corporation","irie enterprises, inc."
"dbpedia_865","Kaggle_6821726","0.5060606060606061","Century Bank Limited","century21 future"
"dbpedia_3287","Kaggle_5391296","0.5060483870967742","Patriot Transportation","lighthouse transportation"
"dbpedia_1383","Kaggle_6611545","0.5059912854030502","Egyptian Media Production City","anglia media productions"
"dbpedia_1497","Kaggle_5519993","0.505973715651135","Exit Music Publishing Inc.","heavy harmony music publishing"
"dbpedia_1347","Kaggle_5282719","0.5059523809523809","EOG Resources","resource: pm"
"dbpedia_1402","Kaggle_5495739","0.5059027777777778","Electric Power Development Company","exonya - software development company"
"dbpedia_2951","Kaggle_5493114","0.5058823529411764","NS Solutions","ark financial solutions llc"
"dbpedia_1400","Kaggle_5749244","0.5058558558558559","Electra Consumer Products","sologear llc and bic consumer products"
"dbpedia_916","Kaggle_5594242","0.5058064516129033","China Life Insurance Company","law insurance company s.r.o."
"dbpedia_4034","Kaggle_6627197","0.5057692307692307","Stream Global Services","it global services gmbh"
"dbpedia_1315","Kaggle_5746353","0.5057471264367817","Dr. Reddy's Laboratories","broadband laboratories inc"
"dbpedia_702","Kaggle_5549212","0.5057142857142858","Brookfield Asset Management","saddle peak asset management"
"dbpedia_4167","Kaggle_6736804","0.5057142857142857","Taiwan Land Development Corporation","sound developments"
"dbpedia_1056","Kaggle_5748778","0.5056818181818181","Continental Engineering Corporation","maine engineering limited"
"dbpedia_3939","Kaggle_5667535","0.5056390977443609","Sonic Solutions","nevum solutions corp"
"dbpedia_1096","Kaggle_5387587","0.5055555555555555","Creative Technology","ed technology ltd"
"dbpedia_3812","Kaggle_6760356","0.5054347826086957","Senheng Electric","bienvenu electric inc"
"dbpedia_3847","Kaggle_5409341","0.5053763440860215","Shindengen Electric Manufacturing","college of electronics manufacturing"
"dbpedia_867","Kaggle_5677917","0.5053475935828877","Century Properties","speer properties inc"
"dbpedia_2688","Kaggle_6702111","0.5052083333333334","Mallupy Entertainment","mark lugo sports and entertainment group limited"
"dbpedia_2939","Kaggle_6887207","0.5051851851851852","NHN Entertainment Corporation","nightvisions entertainment"
"dbpedia_3677","Kaggle_5630199","0.505175983436853","SM Investments","streamline investments limited"
"dbpedia_951","Kaggle_5664319","0.5051724137931034","Chrysalis Investments","ghray cash investments"
"dbpedia_4693","Kaggle_5511325","0.5051282051282051","Waste Management (company)","pend upon - a lifestyle management company"
"dbpedia_274","Kaggle_5489463","0.5051150895140665","Antero Resources","vanguard resources"
"dbpedia_4302","Kaggle_5392121","0.5050505050505051","The Trade Desk","tradesoft limited"
"dbpedia_951","Kaggle_5568730","0.505","Chrysalis Investments","kenai investments inc."
"dbpedia_4693","Kaggle_5481454","0.5048701298701299","Waste Management (company)","mvp waste management, llc"
"dbpedia_1112","Kaggle_6567155","0.5048076923076923","Cube Entertainment","supreme team entertainment"
"dbpedia_3379","Kaggle_6741523","0.5047892720306514","Platinum Asset Management","lestin groh asset management/cbkg holdings"
"dbpedia_128","Kaggle_6859606","0.5047619047619047","Agriculture Development Bank","american software development group"
"dbpedia_1377","Kaggle_5266461","0.5047348484848485","Edinburgh Worldwide Investment Trust","edinburgh college development trust"
"dbpedia_4241","Kaggle_5821960","0.5046783625730994","Telecommunication Company of Iran","telecommunications compliance associates"
"dbpedia_51","Kaggle_5743146","0.5046620046620047","ANY Security Printing Company","progress printing company"
"dbpedia_3902","Kaggle_6853824","0.5046583850931677","Skycity Entertainment Group","sainsbury's entertainment ltd"
"dbpedia_4773","Kaggle_6799860","0.5046439628482973","Xinyuan Real Estate","tg realestate"
"dbpedia_4125","Kaggle_5571099","0.5046082949308756","TECO Electric and Machinery","fuzhou jet electric machinery coltd"
"dbpedia_3609","Kaggle_5845545","0.5045955882352942","Rose Media and Entertainment","rm 5to elemento/zodiak entertainment"
"dbpedia_4034","Kaggle_5858437","0.5045454545454545","Stream Global Services","areal services"
"dbpedia_669","Kaggle_5854898","0.504524886877828","Botswana Telecommunications Corporation","itg telecommunication sdn bhd"
"dbpedia_1112","Kaggle_5406432","0.5044699872286079","Cube Entertainment","stars cubo media entertainment"
"dbpedia_1095","Kaggle_5787195","0.5044642857142857","Creative Eye Limited","creative flavor inc"
"dbpedia_185","Kaggle_6562333","0.5043859649122807","Alliance Fiber Optic Products","reliance orthodontic products"
"dbpedia_2939","Kaggle_5332373","0.5043478260869565","NHN Entertainment Corporation","telephoto entertainments limited"
"dbpedia_3808","Kaggle_5472248","0.5043424317617866","Semiconductor Manufacturing International Corporation","manutek manufacturing technologies inc."
"dbpedia_3784","Kaggle_6935394","0.5042735042735043","SeAh Steel Holdings","shaw steel inc"
"dbpedia_3281","Kaggle_5829545","0.5042016806722689","Partner Communications Company","bare3 company"
"dbpedia_4207","Kaggle_6792653","0.5041666666666667","Tata Consultancy Services","genesis management consultancy services"
"dbpedia_916","Kaggle_5535007","0.5041379310344828","China Life Insurance Company","meghna life insurance co ltd"
"dbpedia_1076","Kaggle_5273977","0.5041208791208791","Corus Entertainment","monarch events and entertainment"
"dbpedia_4180","Kaggle_5806299","0.5040760869565217","Takamatsu Construction Group","randy martin construction"
"dbpedia_2172","Kaggle_5594275","0.504004004004004","Integrated Micro-Electronics, Inc.","wuhan prosoo microelectronics co., ltd"
"dbpedia_669","Kaggle_5629258","0.5039454806312769","Botswana Telecommunications Corporation","digital vision for telecommunications"
"dbpedia_3716","Kaggle_5534337","0.5038461538461538","Salem Media Group","taam media"
"dbpedia_2454","Kaggle_6697523","0.5038200339558574","Korean Reinsurance Company","cigna europe insurance company s.a.-n.v."
"dbpedia_2939","Kaggle_5612156","0.5037878787878788","NHN Entertainment Corporation","sports entertainment (pty) ltd"
"dbpedia_2287","Kaggle_6681612","0.5037593984962406","Jay Production","spunky productions bv"
"dbpedia_3994","Kaggle_6904556","0.5037037037037037","Star Entertainment Group","mark flaisher entertainment"
"dbpedia_4211","Kaggle_5440503","0.5036630036630036","Tata Research Development and Design Centre","keytech development design limited"
"dbpedia_165","Kaggle_5724061","0.5036297640653358","Alexandria Real Estate Equities","crescent real estate equities, llc"
"dbpedia_2557","Kaggle_6681980","0.5035714285714286","Lifeboat Distribution","instanta distribution"
"dbpedia_3492","Kaggle_6783319","0.5035087719298246","RPG Life Sciences","life science link"
"dbpedia_4191","Kaggle_6601242","0.5035063113604488","Takeuchi Manufacturing","metal sales manufacturing"
"dbpedia_4205","Kaggle_5507098","0.5034965034965035","Tata Capital","4a capital a.?."
"dbpedia_604","Kaggle_6748133","0.5034722222222222","Best Products","ast products india"
"dbpedia_2786","Kaggle_5393412","0.5034199726402189","Mercantil Servicios Financieros","fortuna servicios financieros premium"
"dbpedia_99","Kaggle_5310852","0.503393665158371","Adama Agricultural Solutions","hdo structural solutions limited"
"dbpedia_3609","Kaggle_5414565","0.5033670033670034","Rose Media and Entertainment","llstunt entertainment"
"dbpedia_1847","Kaggle_5289853","0.5033333333333333","GungHo Online Entertainment","john doe entertainment"
"dbpedia_1917","Kaggle_5412898","0.5032967032967033","Health Insurance Innovations","real insurance solutions"
"dbpedia_999","Kaggle_6874836","0.5032894736842105","Clyde's Restaurant Group","galeottis restaurant"
"dbpedia_1254","Kaggle_6867175","0.5032618825722274","Dhaka Power Distribution Company","ajax distributing company inc"
"dbpedia_2986","Kaggle_6610564","0.5032467532467533","National Iranian Tanker Company","national rice company"
"dbpedia_1112","Kaggle_5385277","0.5032051282051282","Cube Entertainment","premiere entertainment, llc"
"dbpedia_577","Kaggle_5298766","0.5031928480204342","Beat Communication","jagger creative communication"
"dbpedia_2170","Kaggle_5766468","0.5031512605042017","Integrated Electrical Services","ab electrical services (hull) limited"
"dbpedia_916","Kaggle_6793038","0.503125","China Life Insurance Company","life insurance council of ny"
"dbpedia_3665","Kaggle_6904345","0.5031055900621118","SIA Engineering Company","mla engineering"
"dbpedia_4207","Kaggle_5614660","0.5030959752321982","Tata Consultancy Services","project consultancy services (scotland) ltd."
"dbpedia_3471","Kaggle_5496552","0.503030303030303","Quality Technology Services","axon information technology and services"
"dbpedia_822","Kaggle_6850964","0.5029985007496252","Carrols Restaurant Group","charley brown's restaurant"
"dbpedia_2040","Kaggle_6653662","0.5029761904761905","Huron Consulting Group","karg consulting cc"
"dbpedia_2579","Kaggle_5839532","0.5028409090909091","Loblaw Companies","the oberman companies"
"dbpedia_907","Kaggle_5605798","0.5028011204481793","China Construction Bank","2l construction llc"
"dbpedia_1032","Kaggle_6939287","0.5027777777777778","Commercial National Financial","commercial led"
"dbpedia_2171","Kaggle_5839061","0.5027472527472527","Integrated Micro-Electronics, Inc.","integrated select, inc."
"dbpedia_2454","Kaggle_6588825","0.5027027027027027","Korean Reinsurance Company","massmutual life insurance company"
"dbpedia_1051","Kaggle_5599348","0.5026086956521739","Consolidated Media Holdings","consolidated solutions cc"
"dbpedia_698","Kaggle_5677709","0.5025641025641026","BroadbandTV Corp","axio broadband"
"dbpedia_3223","Kaggle_6842728","0.5024038461538461","Ouster (company)","pst company"
"dbpedia_135","Kaggle_5466188","0.5023809523809524","Air Transport Services Group","american transportation services, inc."
"dbpedia_2834","Kaggle_5593810","0.5023510971786833","Minster Machine Company","grace machine company llc"
"dbpedia_2764","Kaggle_6859265","0.5023148148148149","Media Information Agency","medication information centre"
"dbpedia_3201","Kaggle_6605046","0.5022883295194509","Orascom Construction","m & m construction llc"
"dbpedia_4478","Kaggle_5469969","0.5022727272727273","Tube Investments of India Limited","rks investments"
"dbpedia_2170","Kaggle_6590874","0.5022321428571428","Integrated Electrical Services","integrated technologies and services international, llc"
"dbpedia_3242","Kaggle_5669430","0.5022222222222222","PLDT Communication and Energy Ventures","itt communication"
"dbpedia_4553","Kaggle_6809315","0.5021994134897361","Universal Entertainment","universal fire equipment inc."
"dbpedia_1400","Kaggle_6662235","0.5021786492374727","Electra Consumer Products","mayfield consumer products, llc"
"dbpedia_2919","Kaggle_5454427","0.5021551724137931","Murata Manufacturing","icl contract manufacturing"
"dbpedia_3521","Kaggle_6944094","0.5021367521367521","Real Insurance Company of Malawi","arch insurance company (europe) limited"
"dbpedia_2182","Kaggle_6649760","0.5021052631578947","Intermediate Capital Group","intellect capital"
"dbpedia_1946","Kaggle_5755917","0.5020678246484698","Hewlett Packard Enterprise","hewlett-packard india sales private limited"
"dbpedia_3379","Kaggle_6842965","0.501984126984127","Platinum Asset Management","lr global lanka asset management"
"dbpedia_2150","Kaggle_6797282","0.5019607843137255","Industrial Bank (China)","b&b industrial"
"dbpedia_2042","Kaggle_5315698","0.5019305019305019","Hutchison Telecommunications Hong Kong Holdings","htr telecommunications limited"
"dbpedia_3589","Kaggle_5520432","0.5019181585677749","Rizal Commercial Banking Corporation","mizrah commercial lending"
"dbpedia_86","Kaggle_5459650","0.5019157088122606","Access Engineering","process engineering solutions, inc."
"dbpedia_145","Kaggle_5402650","0.5018939393939393","Aker Floating Production","ming productions"
"dbpedia_4180","Kaggle_5794302","0.5018315018315018","Takamatsu Construction Group","sugar construction"
"dbpedia_3547","Kaggle_5322090","0.5018181818181818","Reliance Infrastructure","brahmaputra infrastructure limited"
"dbpedia_874","Kaggle_5425833","0.5017857142857143","Chadormalu Mining and Industrial Company","development trading & industrial company"
"dbpedia_128","Kaggle_6608583","0.5017647058823529","Agriculture Development Bank","architecture developpement"
"dbpedia_3566","Kaggle_6648306","0.5016447368421053","Republic Services","epl services group limited"
"dbpedia_32","Kaggle_5736206","0.5016339869281046","ADC Telecommunications","compass telecommunications australia"
"dbpedia_3726","Kaggle_5455988","0.5016233766233766","Samsung Engineering","lansing tool & engineering"
"dbpedia_907","Kaggle_6570586","0.5016025641025641","China Construction Bank","mena concrete construction"
"dbpedia_1123","Kaggle_5699939","0.5015479876160991","Cyprus Development Bank","m2 development ab"
"dbpedia_4180","Kaggle_5794382","0.5015151515151515","Takamatsu Construction Group","tanglewood construction"
"dbpedia_4207","Kaggle_5369790","0.5014619883040936","Tata Consultancy Services","ergoera ergonomics consultancy services"
"dbpedia_2781","Kaggle_5266510","0.5014478764478765","Melco Resorts & Entertainment","era music records & entertainment"
"dbpedia_3783","Kaggle_6775228","0.5014367816091955","Sculptor Capital Management","right wall capital management llc"
"dbpedia_3099","Kaggle_5340893","0.5013440860215054","North American Palladium","north american pump company"
"dbpedia_3658","Kaggle_5298562","0.5012987012987012","SEI Investments Company","right investments consulting company"
"dbpedia_2781","Kaggle_5482082","0.5012903225806451","Melco Resorts & Entertainment","enroute entertainment, inc"
"dbpedia_4699","Kaggle_6755554","0.5012820512820513","Wavefront Technology Solutions","quality technology solutions gmbh"
"dbpedia_2939","Kaggle_6795349","0.5012531328320802","NHN Entertainment Corporation","entertainment and sports international"
"dbpedia_3808","Kaggle_5793219","0.501240694789082","Semiconductor Manufacturing International Corporation","jonden manufacturing co"
"dbpedia_128","Kaggle_6778906","0.5012254901960784","Agriculture Development Bank","african market development"
"dbpedia_2188","Kaggle_5679051","0.501207729468599","International Public Partnerships","bardd partnership limited"
"dbpedia_2042","Kaggle_6884131","0.5011583011583012","Hutchison Telecommunications Hong Kong Holdings","eden telecommunications ltd"
"dbpedia_1072","Kaggle_6939280","0.5011111111111111","Corinthia Group of Companies","critser companies, inc."
"dbpedia_2076","Kaggle_6765578","0.5009398496240602","ICICI Prudential Life Insurance","provident mutual life insurance"
"dbpedia_115","Kaggle_5377943","0.5008771929824561","Aerospace Industrial Development Corporation","garment industry development"
"dbpedia_4291","Kaggle_5763991","0.5008695652173913","The Montecito Picture Company","the picture company uk"
"dbpedia_703","Kaggle_5569388","0.5008488964346349","Brookfield Asset Management","mayfield asset and property management ltd"
"dbpedia_1032","Kaggle_6680405","0.5007763975155279","Commercial National Financial","commercial energy auction by emex, inc."
"dbpedia_3471","Kaggle_5390145","0.5007407407407407","Quality Technology Services","quality service s.r.l."
"dbpedia_1776","Kaggle_5467335","0.5006775067750677","Gloria Material Technology Corp.","guangdong xinrui new material technology co., ltd."
"dbpedia_3544","Kaggle_6579934","0.5006385696040869","Reinsurance Group of America","insurance marketplace of america"
"dbpedia_3521","Kaggle_5530367","0.5005827505827506","Real Insurance Company of Malawi","menorah insurance company ltd."
"dbpedia_2479","Kaggle_6920771","0.5005411255411256","Kyodo Public Relations","zymo marketing and public relations"
"dbpedia_3379","Kaggle_5276908","0.5005291005291006","Platinum Asset Management","allianz rosno asset management"
"dbpedia_3779","Kaggle_6720564","0.5003987240829346","Scottish American Investment Company","swiss investment company sa"
"dbpedia_4016","Kaggle_6776249","0.5003787878787879","Stewart Information Services Corporation","digital information services - international network"
"dbpedia_4296","Kaggle_6649051","0.5","The Restaurant Group","newtons restaurants limited"
"dbpedia_4016","Kaggle_6799204","0.49967824967824964","Stewart Information Services Corporation","green instructional information services"
"dbpedia_4693","Kaggle_5268510","0.49957770270270274","Waste Management (company)","o'connor's utility management company"
"dbpedia_669","Kaggle_5456280","0.49954954954954955","Botswana Telecommunications Corporation","telvix telecommunication consult"
"dbpedia_3262","Kaggle_5543196","0.4995340167753961","Pacific Horizon Investment Trust","pacific arc investments, llc."
"dbpedia_592","Kaggle_6829381","0.4994212962962963","Benchmark Electronics","hamilton hallmark electronics"
"dbpedia_2616","Kaggle_5362393","0.4993368700265252","MAIET Entertainment","la rumba events and entertainment"
"dbpedia_669","Kaggle_6644867","0.4992997198879552","Botswana Telecommunications Corporation","egyptian german telecommunication industries s.a.e."
"dbpedia_109","Kaggle_5520235","0.4992753623188406","Advanced Drainage Systems","advanced door systems llc"
"dbpedia_4190","Kaggle_5845295","0.49917898193760263","Takeuchi Manufacturing","dennison manufacturing"
"dbpedia_4520","Kaggle_6929198","0.4991638795986622","Uni-President Enterprises Corporation","neena enterprises"
"dbpedia_3201","Kaggle_6945037","0.49915824915824913","Orascom Construction","e & m concrete construction"
"dbpedia_2984","Kaggle_5686592","0.4991304347826087","National Hard Coal Company","3 national companies"
"dbpedia_4207","Kaggle_6591271","0.49893162393162394","Tata Consultancy Services","fast-trak consulting services"
"dbpedia_1057","Kaggle_5660991","0.4989130434782609","Continental Resources","content source"
"dbpedia_51","Kaggle_6660017","0.498868778280543","ANY Security Printing Company","john stark printing company"
"dbpedia_2192","Kaggle_5751854","0.4988479262672811","Interplay Entertainment","cryo interactive entertainment"
"dbpedia_3808","Kaggle_6569958","0.4987980769230769","Semiconductor Manufacturing International Corporation","encore manufacturing ltd"
"dbpedia_2405","Kaggle_6920797","0.4987745098039216","Kenmare Resources","techward resources"
"dbpedia_3783","Kaggle_5504110","0.49875930521091816","Sculptor Capital Management","john p dubots capital management, llc"
"dbpedia_4423","Kaggle_6689553","0.49875","Toyota Material Handling, U.S.A., Inc.","anderson material handling co."
"dbpedia_2951","Kaggle_5686344","0.4987468671679198","NS Solutions","a2 business solutions, s.l."
"dbpedia_3510","Kaggle_6744271","0.49866310160427807","Randgold Resources","outland resources"
"dbpedia_4693","Kaggle_6711947","0.4986559139784946","Waste Management (company)","information management technologies company ltd. (imt)"
"dbpedia_2781","Kaggle_5710384","0.49857142857142855","Melco Resorts & Entertainment","msop entertainment"
"dbpedia_1052","Kaggle_6689708","0.49856321839080453","Constellation Brands","constellation engineering"
"dbpedia_81","Kaggle_6700377","0.498546511627907","Abu Dhabi National Insurance Company","mendota mutual insurance company"
"dbpedia_3017","Kaggle_6705525","0.49852941176470583","New World Resources","ford resource group inc."
"dbpedia_1302","Kaggle_6939168","0.4985007496251874","Dontnod Entertainment","rockaholic entertainment ltd"
"dbpedia_960","Kaggle_5326237","0.49845201238390097","Cincinnati Financial","cincinnati overstock"
"dbpedia_729","Kaggle_5433755","0.4983974358974359","CAST (company)","test company2 test company2"
"dbpedia_109","Kaggle_5505344","0.49835164835164836","Advanced Drainage Systems","advanced ventilation systems ltd."
"dbpedia_4699","Kaggle_6917157","0.49828375286041193","Wavefront Technology Solutions","simple world for smart technology solutions"
"dbpedia_336","Kaggle_6776611","0.4982456140350877","Ascom (company)","cashcode company, inc."
"dbpedia_2042","Kaggle_5285231","0.4982142857142857","Hutchison Telecommunications Hong Kong Holdings","american telecommunications corporation"
"dbpedia_1056","Kaggle_5671732","0.49818181818181817","Continental Engineering Corporation","nona engineering limited"
"dbpedia_874","Kaggle_6937935","0.49815225424981524","Chadormalu Mining and Industrial Company","tellingus industrial company limited"
"dbpedia_2737","Kaggle_6880049","0.4981481481481481","Mattson Technology","cardtronic technology"
"dbpedia_2479","Kaggle_5766854","0.4981389578163772","Kyodo Public Relations","three events and public relations"
"dbpedia_592","Kaggle_5811145","0.4980769230769231","Benchmark Electronics","camden electronics"
"dbpedia_4811","Kaggle_5632191","0.49806451612903224","Zambia National Commercial Bank","national commercial real est"
"dbpedia_3557","Kaggle_5346410","0.4980392156862745","Renewable Energy Group","av renewable energy s.a. (avresa)"
"dbpedia_1544","Kaggle_5680677","0.498015873015873","Federal Realty Investment Trust","nirmana realty investments"
"dbpedia_128","Kaggle_5661477","0.49796195652173914","Agriculture Development Bank","green square developments limited"
"dbpedia_1343","Kaggle_5735936","0.49789915966386555","EMAS (company)","the results company"
"dbpedia_283","Kaggle_5709256","0.49789621318373073","Apollo Global Management","apollo global ventures, llc"
"dbpedia_4241","Kaggle_6649716","0.49787775891341257","Telecommunication Company of Iran","centell telecommunication co.(china)"
"dbpedia_3554","Kaggle_5533535","0.4978448275862069","Remedy Entertainment","lexoria live - media and entertainment"
"dbpedia_3016","Kaggle_5735953","0.49783549783549785","New World Department Store China","hechts department store"
"dbpedia_3201","Kaggle_6761267","0.4978070175438597","Orascom Construction","siwan constructions"
"dbpedia_4817","Kaggle_6712699","0.49777777777777776","Zee Entertainment Enterprises","enpee enterprises ltd"
"dbpedia_1112","Kaggle_6652554","0.4976851851851852","Cube Entertainment","the business of entertainment llc"
"dbpedia_135","Kaggle_5367576","0.49766899766899764","Air Transport Services Group","maintenance and support services limited"
"dbpedia_4693","Kaggle_5748849","0.4976190476190476","Waste Management (company)","luxembourg management company (lmc) group s.a."
"dbpedia_1415","Kaggle_5801307","0.49760765550239233","Elron Electronic Industries","watterott electronic"
"dbpedia_3994","Kaggle_5429461","0.4975328947368421","Star Entertainment Group","hi-5 entertainmenthi-5 entertainment"
"dbpedia_81","Kaggle_5740536","0.49746621621621623","Abu Dhabi National Insurance Company","national insurance center inc"
"dbpedia_841","Kaggle_6581621","0.4974424552429667","Catcher Technology","vasona technology"
"dbpedia_3129","Kaggle_5506976","0.49743589743589745","O2 Czech Republic","+republic"
"dbpedia_3887","Kaggle_5427988","0.4974193548387097","Sims Metal Management","seraphim capital management"
"dbpedia_1449","Kaggle_6750910","0.4973913043478261","Enterr10 Television Network","ten10 television"
"dbpedia_2052","Kaggle_5283516","0.49736842105263157","Hyundai Engineering & Construction","rgb plastering and construction"
"dbpedia_980","Kaggle_6772697","0.4973604826546003","Citizens Development Business Finance","debug - development business group"
"dbpedia_1076","Kaggle_5420944","0.4973474801061008","Corus Entertainment","black diamonds entertainment"
"dbpedia_3771","Kaggle_6567387","0.49725274725274726","Scandinavian Tobacco Group","scandinavian designers"
"dbpedia_3659","Kaggle_5406847","0.49722222222222223","SEI Investments Company","finix financial investment advisory company"
"dbpedia_128","Kaggle_5649373","0.49715909090909094","Agriculture Development Bank","atticus land and development"
"dbpedia_3242","Kaggle_5722368","0.4971428571428571","PLDT Communication and Energy Ventures","pb communication services ltd"
"dbpedia_3019","Kaggle_6624459","0.4971198156682028","New Zealand Media and Entertainment","new day entertainment"
"dbpedia_4167","Kaggle_6911805","0.49702380952380953","Taiwan Land Development Corporation","raw development"
"dbpedia_2669","Kaggle_6736281","0.4970238095238095","Magic Software Enterprises","maurice starr enterprises"
"dbpedia_3597","Kaggle_5519759","0.49696969696969695","Rocky Brands","hook brands ltd"
"dbpedia_1402","Kaggle_5278051","0.4969278033794163","Electric Power Development Company","bermuda land development company ltd."
"dbpedia_2919","Kaggle_5775064","0.49689440993788825","Murata Manufacturing","ikeda manufacturing co.,ltd."
"dbpedia_4670","Kaggle_6618304","0.4968944099378882","WNS Global Services","lp legal services global limited"
"dbpedia_4016","Kaggle_6786034","0.496875","Stewart Information Services Corporation","disability & aged information service incorporated"
"dbpedia_1033","Kaggle_6659590","0.49686520376175547","Community Health Systems","gary community health ctr"
"dbpedia_1776","Kaggle_5463173","0.49679487179487175","Gloria Material Technology Corp.","qingdao yangming international material technology pvt. ltd."
"dbpedia_1682","Kaggle_6674177","0.4967532467532467","GAIN Capital","mba capital group"
